,uri,genres
2795,spotify:track:4ZhPLoMzZwewHLLjV1J15c,german pop
2796,spotify:track:3S2R0EVwBSAVMd5UMgKTL0,r&b
2797,spotify:track:2H2379xRxgQVvcOSoL8Ajr,
2798,spotify:track:31QuJZfFiMk1uOawow8ejS,beatlesque
2799,spotify:track:0mZNKyrUmsrlDRoYHWsyMu,album rock
2800,spotify:track:78RIER8V6EhrqVPOBi2GYa,album rock
2801,spotify:track:6W2VbtvMrDXm5vYeB7amkO,album rock
2802,spotify:track:400ZJAUFuEuIGXhr7ie4xf,album rock
2803,spotify:track:74tXc7WOWxEDZahXcyPG9D,album rock
2804,spotify:track:0FCgqHNdcbhGIEmU8r6ZF1,rock keyboard
2805,spotify:track:38TuEl4QqLM1VtJ5LK6FK0,disco
2806,spotify:track:63CHa6rmamv9OsehkRD8oz,rock drums
2807,spotify:track:56SnVQVuJuqnYA6rLdcg32,album rock
2808,spotify:track:3sIsG7vDZr17BVimMeZZQS,album rock
2809,spotify:track:0mHyWYXmmCB9iQyK18m3FQ,soft rock
2810,spotify:track:0ELzxemxnjAasucn8Sww3m,new romantic
2811,spotify:track:0WuYuWhLws8VahMy2zLLRJ,comedy rock
2812,spotify:track:0tOkXHcYsR2Y07XiGl0Yme,new wave pop
2813,spotify:track:1FSkS6h2UVI2LGAXlOYzcY,album rock
2814,spotify:track:0uBwcaTkY1BPpIZhxuhS67,latin pop
2815,spotify:track:35wVRTJlUu2kDkqXFegOKt,album rock
2816,spotify:track:4VyU9Tg4drTj2mOUZHSK2u,contemporary r&b
2817,spotify:track:4zEi4tr3lEhiAvTRxEzbEz,album rock
2818,spotify:track:1p46bniF6fC9kT1v5yjJOI,album rock
2819,spotify:track:1y8bnXm0fWhUUcCYr1SvC9,disco
2820,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,dance pop
2821,spotify:track:4UVWEEgnuPXP3VuA4P6Djt,chamber pop
2822,spotify:track:4sz1Ng2Cgidfqqiy0pNL6R,album rock
2823,spotify:track:57trQKFZdJxHia4sMJioWk,album rock
2824,spotify:track:0o4e5Tt4vorx2012FrGIjV,album rock
2825,spotify:track:5Y11OSMr5hqiEu8ZJoXU17,disco
2826,spotify:track:6JNJERZGJwDVgkmbohBw7u,new romantic
2827,spotify:track:3L9ClO1W5KmebIXTrlKShF,disco
2828,spotify:track:4FMNpPI7mkhdeFCCk6fZiE,dance pop
2829,spotify:track:5KkwRA8FjUfm87XUDFdHCV,canadian indie
2830,spotify:track:7FwBtcecmlpc1sLySPXeGE,heartland rock
2831,spotify:track:0vmbJCS1WCWnj9232fyMrv,album rock
2832,spotify:track:51H2y6YrNNXcy3dfc3qSbA,funk
2833,spotify:track:0pUVeEgZuNyFzIMKp67RbS,album rock
2834,spotify:track:3HI7oXJcgIXOhhPBvONWFo,
2835,spotify:track:7t6CAWplijBj4sdl0q3z0e,album rock
2836,spotify:track:0SAbkr0dS7WK3yJSjaZSZl,album rock
2837,spotify:track:6OYcUfM8LsDHgAgtkHqR1E,new romantic
2838,spotify:track:3ONQHqfJFlOqD5k0hQNmhH,mellow gold
2839,spotify:track:3m0y8qLoznUYi73SUBP8GI,
2840,spotify:track:1sLTxLJzyoBJiPzv420KAx,disco
2841,spotify:track:4kOfxxnW1ukZdsNbCKY9br,new wave pop
2842,spotify:track:1fF2dvBsbTk2wrOEaR6f5B,glam rock
2843,spotify:track:0ROwoz82DIW4tOzkxYnSjf,soft rock
2844,spotify:track:2BtIXTKrTGQJeFcIukMR9E,
2845,spotify:track:37nxLdGbmgEYQYrqe14xOp,disco
2846,spotify:track:4TIkesxpN5caX6XpsiirnH,quiet storm
2847,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,album rock
2848,spotify:track:2FAL6hxj5Qxuj0kWOkEOsF,dance pop
2849,spotify:track:0QeI79sp1vS8L3JgpEO7mD,funk
2850,spotify:track:2pAdtQuiEVGr7nOXGiv7t4,album rock
2851,spotify:track:7gwo88n3Asm5Kg7UTdWeF5,
2852,spotify:track:5uRsBdLhn91AYcsTCOGNOC,album rock
2853,spotify:track:2lFFiNm0XtgJ6wkdncTB4k,album rock
2854,spotify:track:2MiXC2LfpsoeUP5RvMGEQ3,classic oklahoma country
2855,spotify:track:179SfVFJ0ZN41toTxnpgRD,contemporary r&b
2856,spotify:track:12c1PXyghlSuNVO9GZi0DH,album rock
2857,spotify:track:6RNDeRnWsRMjPdNVgupZCs,motown
2858,spotify:track:3Tows9RnoAq9CmMJaII2cO,album rock
2859,spotify:track:2hWI9GNr3kBrxZ7Mphho4Q,dance pop
2860,spotify:track:4U7NhC2rQTAhH7dw7H0goB,heartland rock
2861,spotify:track:4JEylZNW8SbO4zUyfVrpb7,disco
2862,spotify:track:2EGaDf0cPX789H3LNeB03D,girl group
2863,spotify:track:6o8zvk4UF8chcVMLHLvU1n,disco
2864,spotify:track:54X78diSLoUDI3joC2bjMz,funk
2865,spotify:track:0ikz6tENMONtK6qGkOrU3c,new romantic
2866,spotify:track:5yR9u8QiOt8hJaddv32oo7,disco
2867,spotify:track:7o67roCVsFiCt7Cf0ZLOJq,album rock
2868,spotify:track:4N5HyZ1PlXuP6sryIa4hOQ,new wave pop
2869,spotify:track:5vrMM7hAZPQx9955euW6Jb,art rock
2870,spotify:track:3MzjEIe5pjA1gFgS95bkdN,
2871,spotify:track:6gFIFMI3tsrM5QojcvVMfZ,mellow gold
2872,spotify:track:2CIDqYfIYfl9vx02wIyCG9,dance pop
2873,spotify:track:4J13x9ukE3h3wqwHcAJB0Y,soft rock
2874,spotify:track:7DhNAYOzIRkEFqimYl2s1G,heartland rock
2875,spotify:track:23M7cQkNJLiddeubvVgaQl,album rock
2876,spotify:track:3CCBwpqjdar1PG6HHulmD0,beatlesque
2877,spotify:track:0VMGij4wSGBM5pSTcqjxeD,
2878,spotify:track:5LkcAjqj5NOctNGi2qUjlw,boy band
2879,spotify:track:665Jxlgi1HamPKbW1vwzx4,album rock
2880,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,dance pop
2881,spotify:track:46NtQJH1eok28bucLlHqQT,album rock
2882,spotify:track:7LLBFAlUOE6rUHDePQL57a,
2883,spotify:track:2RWFncSWZEhSRRifqiDNVV,canadian pop
2884,spotify:track:3sUAxns8zzxs22ue7MIDeH,opm
2885,spotify:track:6lTaVAtnxa69VgRwxOcMsJ,beatlesque
2886,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,heartland rock
2887,spotify:track:6gmLSRnCGWaPeO64miR2Rr,disco
2888,spotify:track:1JLn8RhQzHz3qDqsChcmBl,album rock
2889,spotify:track:5LYJ631w9ps5h9tdvac7yP,yacht rock
2890,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,new wave pop
2891,spotify:track:1mnQiO568zXIrUncttTZGp,classic rock
2892,spotify:track:4gvea7UlDkAvsJBPZAd4oB,album rock
2893,spotify:track:58U8hRjWQdGCGQ1Y42SJFp,album rock
2894,spotify:track:3Uyxe1fbF4zWSEwy38qgMw,disco
2895,spotify:track:6fBwVe6udYdnRqwqo06if8,funk
2896,spotify:track:0PXw9NKvolWTo7U9JkNzmc,album rock
2897,spotify:track:4sr4NdrPfds9Qfors9UkiO,classic soul
2898,spotify:track:4H3vuLX59XPqdtTpIesGyS,album rock
2899,spotify:track:4kVE7IVF3ZlD1d7k08dmVY,mellow gold
2900,spotify:track:3FK5tOrXKOWV3HIBqIJ0KM,glam metal
2901,spotify:track:6lYNtepnbJVzR0tAxj2lW7,metropopolis
2902,spotify:track:22sLuJYcvZOSoLLRYev1s5,dance pop
2903,spotify:track:2SPU97neddixGZ3wCMLAwx,beatlesque
2904,spotify:track:1kMInPKhtOag4FX4cMlqOT,disco
2905,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,
2906,spotify:track:0tkfgenYMiMQPIma894lgc,album rock
2907,spotify:track:6fkvIT9KFKxO8poBeKfaEf,rock drums
2908,spotify:track:5JjdJK0uGRUk4skRTuQdUZ,new wave pop
2909,spotify:track:5Z5dYF7PNmRB100RJPFdcs,
2910,spotify:track:6G7PVlifniapyhDCmWS2VM,dance pop
2911,spotify:track:23IK8TF2MSiLnuEjaYPfVV,adult standards
2912,spotify:track:0mWw8bJ64kgSYBgIFzfCnG,beatlesque
2913,spotify:track:5yGTQzYbEdY6B9RFZJypgt,contemporary r&b
2914,spotify:track:3KTxIOIZIE7UM6vwCX4Ofv,canadian pop
2915,spotify:track:4pVTneBibGa5HU7HzAOvY8,classic rock
2916,spotify:track:0jVfjWK9DUc5ShqwwPADyp,adult standards
2917,spotify:track:3N7GqZMpZJW69Te1bfUTc3,new romantic
2918,spotify:track:0kly0FygSDXVbvbXxsZ31S,album rock
2919,spotify:track:07o54snAilKYHsW8bGFe9x,a cappella
2920,spotify:track:6erBowZaW6Ur3vNOWhS2zM,new wave pop
2921,spotify:track:3QyxB6fNUFNSLyjiwkycOY,dance rock
2922,spotify:track:4yCRCEAfCMRyqCpBSd0qDp,album rock
2923,spotify:track:1Hv1VTm8zeOeybub15mA2R,british soul
2924,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,new romantic
2925,spotify:track:4nwUQZbmWMkYzKrXgWRIEw,album rock
2926,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,new romantic
2927,spotify:track:6ph4sNfbQMkkIazaZePQb5,
2928,spotify:track:2kgqupahrJpYB4r1poTXEY,german soundtrack
2929,spotify:track:65h7Qhxl2WfW31Bl6sjWAI,disco
2930,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,canadian pop
2931,spotify:track:1RbOObDFn7GOseR1w529Zj,new romantic
2932,spotify:track:62EAqniDMuMIk92eoBZJ5p,classic soul
2933,spotify:track:1mMYaXpT65iZDtvfRA9EkE,disco
2934,spotify:track:05wIrZSwuaVWhcv5FfqeH0,new wave pop
2935,spotify:track:7ov1nZ2QZc3LIuCXXERZP0,dance pop
2936,spotify:track:4qM461TqtpnP4GLRIXwEnW,rock drums
2937,spotify:track:2v7qe4TkWOM0upTIDcSnd3,album rock
2938,spotify:track:6I4snLrVOrJsLdd43isc27,album rock
2939,spotify:track:2I1W3hcSsPIsEJfD69pHrW,funk
2940,spotify:track:1M3xrSPzPcKkCnXGHFPKaw,album rock
2941,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,album rock
2942,spotify:track:0t6DdFmFQhQYWhmfa5FJer,dance pop
2943,spotify:track:0IpfTMKENGLJcULkMnU8Rb,mellow gold
2944,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,boston rock
2945,spotify:track:2Y90nL1ohB4sgYELDs7uNx,heartland rock
2946,spotify:track:1hY60LJWE6B9gHV1Oi9kE5,dance pop
2947,spotify:track:5Xhqe9xu6bKRSqLj1mS1SB,permanent wave
2948,spotify:track:5pSMOv1TyJhHKPCEh6ulTG,album rock
2949,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,new romantic
2950,spotify:track:5U5p472hgeXUKvh0d8RL4K,album rock
2951,spotify:track:2olVm1lHicpveMAo4AUDRB,album rock
2952,spotify:track:66rdGSb6FMm0neFXxmJdPQ,contemporary r&b
2953,spotify:track:0lpIVCLNQRBKffcRRNrHyh,classic soul
2954,spotify:track:0UjMFyICQ7k78DX90KhATi,dance rock
2955,spotify:track:1A2PWRltFrX8iB8IP3CUgo,new wave pop
2956,spotify:track:0GONea6G2XdnHWjNZd6zt3,canadian pop
2957,spotify:track:3GREm6zSHwKZsJxl0hqbAQ,dance rock
2958,spotify:track:50XXRUFNjs85P0MjCZ1c9X,new wave pop
2959,spotify:track:5nN1jGnCadYk1jYm6oV5zN,album rock
2960,spotify:track:4yqtwO7MQIIXqoiRBPHAgR,album rock
2961,spotify:track:2yCAGizViD7HZXwNYxJToQ,disco
2962,spotify:track:2pdws07jfOrNgQrpPXKBI5,
2963,spotify:track:6Zs3F2lrr3L3kugrniFG5R,funk
2964,spotify:track:2Oz0u34csHei77XXIUNbMw,
2965,spotify:track:0PhU6i6Kei6x0CH3jocvA3,new romantic
2966,spotify:track:4LDPtuYOuAFtM6LBoRN0So,disco
2967,spotify:track:5PM96PMKMfD1lLX2lryUsG,boy band
2968,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,new romantic
2969,spotify:track:4B2r9HXgUqRcPwUG3BYPlc,dance pop
2970,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,dance pop
2971,spotify:track:0TBMx8wWJkwSEVSOJUn21e,album rock
2972,spotify:track:0Dm43YLUlGdePpSbI1ct8h,motown
2973,spotify:track:06IsyJksK6vgJX66rU77Ij,permanent wave
2974,spotify:track:1biP5gM7Le8S3E7GJEKgXC,jazz fusion
2975,spotify:track:6KstPI7s6qwhJaJyt93ykW,
2976,spotify:track:5lwQGZYF4BXOzFtXc5zk8q,new romantic
2977,spotify:track:0b8eSsBka9epA2J0wnPMax,album rock
2978,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,album rock
2979,spotify:track:02m2QLRIvbC3bPs6wGc52N,french soundtrack
2980,spotify:track:1l3fRzoUngJr6hSMIT1Hfq,dance rock
2981,spotify:track:1Jq7Z62Cs7PTJkJ1d53Xwo,new romantic
2982,spotify:track:78FHUZRbFDCG6VkRAQdFLm,album rock
2983,spotify:track:4yEMyaB6PGBpQvac2yD9wZ,album rock
2984,spotify:track:5W2wzbDu4os7SbAGVzbYfY,canadian pop
2985,spotify:track:5MPxgVGxq79wcoNKtlRaTf,contemporary r&b
2986,spotify:track:7wxRteSKMVVYD570x3D7bx,album rock
2987,spotify:track:17CPezzLWzvGfpZW6X8XT0,soft rock
2988,spotify:track:638poNnWFgzt7UJBQ5SWtM,synthpop
2989,spotify:track:2kDMh0Imubeo6BkV1mY7vm,classic soul
2990,spotify:track:6N5DRCQUSXT1qQqmqsO92B,black comedy
2991,spotify:track:1ESuT2y9AKu1zMdxq47qW5,album rock
2992,spotify:track:2x5IXUFOcvvBUtEpnCBNlp,album rock
2993,spotify:track:3d6UefBBvhqHxJLZdm8scF,contemporary r&b
2994,spotify:track:2HsjJJL4DhPCzMlnaGv7ap,album rock
2995,spotify:track:6B8o3jaaROfqsvj50xhkfz,new romantic
2996,spotify:track:1cOj24fUMnBSXhtp7waHVW,adult standards
2997,spotify:track:38grNTrwhKRovfJNgtN3l8,album rock
2998,spotify:track:0lqNtjLgTJYScspOhJXxtx,heartland rock
2999,spotify:track:423o3ZHIaBtGXyhF1uH41a,album rock
