,uri,features
4574,spotify:track:7k6IzwMGpxnRghE7YosnXT,"{'danceability': 0.803, 'energy': 0.454, 'key': 8, 'loudness': -4.802, 'mode': 0, 'speechiness': 0.0294, 'acousticness': 0.352, 'instrumentalness': 0, 'liveness': 0.0655, 'valence': 0.739, 'tempo': 99.99, 'type': 'audio_features', 'id': '7k6IzwMGpxnRghE7YosnXT', 'uri': 'spotify:track:7k6IzwMGpxnRghE7YosnXT', 'track_href': 'https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT', 'duration_ms': 192213, 'time_signature': 4}"
4575,spotify:track:6o3s08kk2fQI37vxGZDrJ1,"{'danceability': 0.835, 'energy': 0.757, 'key': 8, 'loudness': -5.029, 'mode': 0, 'speechiness': 0.23, 'acousticness': 0.00647, 'instrumentalness': 0, 'liveness': 0.29, 'valence': 0.626, 'tempo': 82.038, 'type': 'audio_features', 'id': '6o3s08kk2fQI37vxGZDrJ1', 'uri': 'spotify:track:6o3s08kk2fQI37vxGZDrJ1', 'track_href': 'https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1', 'duration_ms': 274387, 'time_signature': 4}"
4576,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"{'danceability': 0.778, 'energy': 0.824, 'key': 10, 'loudness': -5.892, 'mode': 0, 'speechiness': 0.0707, 'acousticness': 0.284, 'instrumentalness': 0, 'liveness': 0.405, 'valence': 0.758, 'tempo': 100.024, 'type': 'audio_features', 'id': '3ZFTkvIE7kyPt6Nu3PEa7V', 'uri': 'spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V', 'track_href': 'https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V', 'duration_ms': 218093, 'time_signature': 4}"
4577,spotify:track:1N62wozuHCvczCkY4QidpP,"{'danceability': 0.592, 'energy': 0.729, 'key': 8, 'loudness': -4.156, 'mode': 1, 'speechiness': 0.0448, 'acousticness': 0.022, 'instrumentalness': 0, 'liveness': 0.0653, 'valence': 0.709, 'tempo': 116.03, 'type': 'audio_features', 'id': '1N62wozuHCvczCkY4QidpP', 'uri': 'spotify:track:1N62wozuHCvczCkY4QidpP', 'track_href': 'https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP', 'duration_ms': 236267, 'time_signature': 4}"
4578,spotify:track:13xxBnXOuiBxVxJI458B0i,"{'danceability': 0.588, 'energy': 0.391, 'key': 0, 'loudness': -8.607, 'mode': 0, 'speechiness': 0.0334, 'acousticness': 0.839, 'instrumentalness': 0, 'liveness': 0.227, 'valence': 0.349, 'tempo': 144.069, 'type': 'audio_features', 'id': '13xxBnXOuiBxVxJI458B0i', 'uri': 'spotify:track:13xxBnXOuiBxVxJI458B0i', 'track_href': 'https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/13xxBnXOuiBxVxJI458B0i', 'duration_ms': 226973, 'time_signature': 4}"
4579,spotify:track:0JiY190vktuhSGN6aqJdrt,"{'danceability': 0.534, 'energy': 0.87, 'key': 11, 'loudness': -3.078, 'mode': 0, 'speechiness': 0.0425, 'acousticness': 0.000334, 'instrumentalness': 0, 'liveness': 0.241, 'valence': 0.462, 'tempo': 126.019, 'type': 'audio_features', 'id': '0JiY190vktuhSGN6aqJdrt', 'uri': 'spotify:track:0JiY190vktuhSGN6aqJdrt', 'track_href': 'https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt', 'duration_ms': 215160, 'time_signature': 4}"
4580,spotify:track:3lxFENvLW8nxXAbNfkZ7IJ,"{'danceability': 0.463, 'energy': 0.524, 'key': 1, 'loudness': -8.207, 'mode': 1, 'speechiness': 0.0316, 'acousticness': 0.026, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.308, 'tempo': 144.055, 'type': 'audio_features', 'id': '3lxFENvLW8nxXAbNfkZ7IJ', 'uri': 'spotify:track:3lxFENvLW8nxXAbNfkZ7IJ', 'track_href': 'https://api.spotify.com/v1/tracks/3lxFENvLW8nxXAbNfkZ7IJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3lxFENvLW8nxXAbNfkZ7IJ', 'duration_ms': 248693, 'time_signature': 4}"
4581,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,"{'danceability': 0.888, 'energy': 0.577, 'key': 1, 'loudness': -7.702, 'mode': 0, 'speechiness': 0.0612, 'acousticness': 0.0986, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.609, 'tempo': 84.003, 'type': 'audio_features', 'id': '05Sgj1Hx03ZXc57gsV1kfX', 'uri': 'spotify:track:05Sgj1Hx03ZXc57gsV1kfX', 'track_href': 'https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX', 'duration_ms': 241840, 'time_signature': 4}"
4582,spotify:track:2N5zMZX7YeL1tico8oQxa9,"{'danceability': 0.835, 'energy': 0.741, 'key': 8, 'loudness': -1.609, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.0172, 'instrumentalness': 0.0577, 'liveness': 0.0826, 'valence': 0.612, 'tempo': 111.963, 'type': 'audio_features', 'id': '2N5zMZX7YeL1tico8oQxa9', 'uri': 'spotify:track:2N5zMZX7YeL1tico8oQxa9', 'track_href': 'https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9', 'duration_ms': 182066, 'time_signature': 4}"
4583,spotify:track:69uFUN6lJEbfESHfPKIwN2,"{'danceability': 0.648, 'energy': 0.908, 'key': 6, 'loudness': -4.667, 'mode': 1, 'speechiness': 0.185, 'acousticness': 0.00353, 'instrumentalness': 0, 'liveness': 0.0974, 'valence': 0.439, 'tempo': 127.972, 'type': 'audio_features', 'id': '69uFUN6lJEbfESHfPKIwN2', 'uri': 'spotify:track:69uFUN6lJEbfESHfPKIwN2', 'track_href': 'https://api.spotify.com/v1/tracks/69uFUN6lJEbfESHfPKIwN2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69uFUN6lJEbfESHfPKIwN2', 'duration_ms': 101040, 'time_signature': 4}"
4584,spotify:track:2Fs18NaCDuluPG1DHGw1XG,"{'danceability': 0.582, 'energy': 0.952, 'key': 5, 'loudness': -3.848, 'mode': 1, 'speechiness': 0.0731, 'acousticness': 0.00324, 'instrumentalness': 0, 'liveness': 0.223, 'valence': 0.655, 'tempo': 103.027, 'type': 'audio_features', 'id': '2Fs18NaCDuluPG1DHGw1XG', 'uri': 'spotify:track:2Fs18NaCDuluPG1DHGw1XG', 'track_href': 'https://api.spotify.com/v1/tracks/2Fs18NaCDuluPG1DHGw1XG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Fs18NaCDuluPG1DHGw1XG', 'duration_ms': 276320, 'time_signature': 4}"
4585,spotify:track:2ICylmg7jCYdOWUFNa8VW7,"{'danceability': 0.524, 'energy': 0.809, 'key': 2, 'loudness': -4.787, 'mode': 1, 'speechiness': 0.335, 'acousticness': 0.185, 'instrumentalness': 0, 'liveness': 0.345, 'valence': 0.532, 'tempo': 210.893, 'type': 'audio_features', 'id': '2ICylmg7jCYdOWUFNa8VW7', 'uri': 'spotify:track:2ICylmg7jCYdOWUFNa8VW7', 'track_href': 'https://api.spotify.com/v1/tracks/2ICylmg7jCYdOWUFNa8VW7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ICylmg7jCYdOWUFNa8VW7', 'duration_ms': 231293, 'time_signature': 4}"
4586,spotify:track:4bPQs0PHn4xbipzdPfn6du,"{'danceability': 0.569, 'energy': 0.83, 'key': 9, 'loudness': -4.106, 'mode': 0, 'speechiness': 0.14, 'acousticness': 0.0807, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.609, 'tempo': 170.094, 'type': 'audio_features', 'id': '4bPQs0PHn4xbipzdPfn6du', 'uri': 'spotify:track:4bPQs0PHn4xbipzdPfn6du', 'track_href': 'https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du', 'duration_ms': 186635, 'time_signature': 4}"
4587,spotify:track:5gAwpwuchaCGnJLlBMGBzp,"{'danceability': 0.806, 'energy': 0.64, 'key': 11, 'loudness': -7.398, 'mode': 0, 'speechiness': 0.317, 'acousticness': 0.0864, 'instrumentalness': 0, 'liveness': 0.201, 'valence': 0.716, 'tempo': 160.054, 'type': 'audio_features', 'id': '5gAwpwuchaCGnJLlBMGBzp', 'uri': 'spotify:track:5gAwpwuchaCGnJLlBMGBzp', 'track_href': 'https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp', 'duration_ms': 213206, 'time_signature': 4}"
4588,spotify:track:2OqYarizUUGzSSNHPrDEii,"{'danceability': 0.7, 'energy': 0.518, 'key': 4, 'loudness': -7.191, 'mode': 0, 'speechiness': 0.177, 'acousticness': 0.0471, 'instrumentalness': 0, 'liveness': 0.1, 'valence': 0.542, 'tempo': 75.973, 'type': 'audio_features', 'id': '2OqYarizUUGzSSNHPrDEii', 'uri': 'spotify:track:2OqYarizUUGzSSNHPrDEii', 'track_href': 'https://api.spotify.com/v1/tracks/2OqYarizUUGzSSNHPrDEii', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2OqYarizUUGzSSNHPrDEii', 'duration_ms': 258680, 'time_signature': 4}"
4589,spotify:track:0O45fw2L5vsWpdsOdXwNAR,"{'danceability': 0.967, 'energy': 0.583, 'key': 7, 'loudness': -5.562, 'mode': 0, 'speechiness': 0.0789, 'acousticness': 0.0584, 'instrumentalness': 0, 'liveness': 0.0519, 'valence': 0.964, 'tempo': 117.0, 'type': 'audio_features', 'id': '0O45fw2L5vsWpdsOdXwNAR', 'uri': 'spotify:track:0O45fw2L5vsWpdsOdXwNAR', 'track_href': 'https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR', 'duration_ms': 242733, 'time_signature': 4}"
4590,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,"{'danceability': 0.77, 'energy': 0.609, 'key': 1, 'loudness': -5.894, 'mode': 1, 'speechiness': 0.345, 'acousticness': 0.214, 'instrumentalness': 0, 'liveness': 0.166, 'valence': 0.631, 'tempo': 90.952, 'type': 'audio_features', 'id': '7jRoWfRlLnGYEIEn4t4kbq', 'uri': 'spotify:track:7jRoWfRlLnGYEIEn4t4kbq', 'track_href': 'https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq', 'duration_ms': 241307, 'time_signature': 4}"
4591,spotify:track:6k8uthjEbttfWXcGaNTQGD,"{'danceability': 0.711, 'energy': 0.761, 'key': 8, 'loudness': -3.04, 'mode': 1, 'speechiness': 0.225, 'acousticness': 0.067, 'instrumentalness': 0, 'liveness': 0.041, 'valence': 0.718, 'tempo': 95.824, 'type': 'audio_features', 'id': '6k8uthjEbttfWXcGaNTQGD', 'uri': 'spotify:track:6k8uthjEbttfWXcGaNTQGD', 'track_href': 'https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD', 'duration_ms': 243880, 'time_signature': 4}"
4592,spotify:track:5FRIqUXfTazrtRmYEGO4G0,"{'danceability': 0.755, 'energy': 0.408, 'key': 5, 'loudness': -10.33, 'mode': 0, 'speechiness': 0.187, 'acousticness': 0.0133, 'instrumentalness': 0, 'liveness': 0.33, 'valence': 0.465, 'tempo': 76.034, 'type': 'audio_features', 'id': '5FRIqUXfTazrtRmYEGO4G0', 'uri': 'spotify:track:5FRIqUXfTazrtRmYEGO4G0', 'track_href': 'https://api.spotify.com/v1/tracks/5FRIqUXfTazrtRmYEGO4G0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FRIqUXfTazrtRmYEGO4G0', 'duration_ms': 229240, 'time_signature': 4}"
4593,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,"{'danceability': 0.693, 'energy': 0.516, 'key': 8, 'loudness': -6.446, 'mode': 1, 'speechiness': 0.0413, 'acousticness': 0.297, 'instrumentalness': 0.000127, 'liveness': 0.0604, 'valence': 0.494, 'tempo': 94.02, 'type': 'audio_features', 'id': '10aWGOqSDBqvNzJ9NeKDbK', 'uri': 'spotify:track:10aWGOqSDBqvNzJ9NeKDbK', 'track_href': 'https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/10aWGOqSDBqvNzJ9NeKDbK', 'duration_ms': 220853, 'time_signature': 4}"
4594,spotify:track:663Karu2rvKLdnY0eo1n3M,"{'danceability': 0.45, 'energy': 0.883, 'key': 7, 'loudness': -4.094, 'mode': 1, 'speechiness': 0.0524, 'acousticness': 0.00193, 'instrumentalness': 0, 'liveness': 0.293, 'valence': 0.328, 'tempo': 93.41, 'type': 'audio_features', 'id': '663Karu2rvKLdnY0eo1n3M', 'uri': 'spotify:track:663Karu2rvKLdnY0eo1n3M', 'track_href': 'https://api.spotify.com/v1/tracks/663Karu2rvKLdnY0eo1n3M', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/663Karu2rvKLdnY0eo1n3M', 'duration_ms': 214707, 'time_signature': 4}"
4595,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,"{'danceability': 0.518, 'energy': 0.797, 'key': 6, 'loudness': -5.153, 'mode': 1, 'speechiness': 0.0309, 'acousticness': 0.000681, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.293, 'tempo': 132.918, 'type': 'audio_features', 'id': '0ADZ5dmXhlfzjMw6lefoPl', 'uri': 'spotify:track:0ADZ5dmXhlfzjMw6lefoPl', 'track_href': 'https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ADZ5dmXhlfzjMw6lefoPl', 'duration_ms': 238173, 'time_signature': 4}"
4596,spotify:track:6DdPacpAdYkxV8MCzsjaXu,"{'danceability': 0.511, 'energy': 0.6, 'key': 2, 'loudness': -5.699, 'mode': 1, 'speechiness': 0.0268, 'acousticness': 0.16, 'instrumentalness': 5.25e-06, 'liveness': 0.114, 'valence': 0.269, 'tempo': 146.051, 'type': 'audio_features', 'id': '6DdPacpAdYkxV8MCzsjaXu', 'uri': 'spotify:track:6DdPacpAdYkxV8MCzsjaXu', 'track_href': 'https://api.spotify.com/v1/tracks/6DdPacpAdYkxV8MCzsjaXu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6DdPacpAdYkxV8MCzsjaXu', 'duration_ms': 233667, 'time_signature': 4}"
4597,spotify:track:7g7M96UGiA7OR79H86gV4m,"{'danceability': 0.858, 'energy': 0.484, 'key': 6, 'loudness': -7.448, 'mode': 0, 'speechiness': 0.277, 'acousticness': 0.0241, 'instrumentalness': 1.8e-06, 'liveness': 0.123, 'valence': 0.329, 'tempo': 99.992, 'type': 'audio_features', 'id': '7g7M96UGiA7OR79H86gV4m', 'uri': 'spotify:track:7g7M96UGiA7OR79H86gV4m', 'track_href': 'https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7g7M96UGiA7OR79H86gV4m', 'duration_ms': 202720, 'time_signature': 4}"
4598,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,"{'danceability': 0.551, 'energy': 0.598, 'key': 1, 'loudness': -6.79, 'mode': 1, 'speechiness': 0.27, 'acousticness': 0.15, 'instrumentalness': 0, 'liveness': 0.299, 'valence': 0.612, 'tempo': 78.756, 'type': 'audio_features', 'id': '2JpUkUR0OsOlUUfm6iS8ic', 'uri': 'spotify:track:2JpUkUR0OsOlUUfm6iS8ic', 'track_href': 'https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic', 'duration_ms': 230613, 'time_signature': 4}"
4599,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,"{'danceability': 0.64, 'energy': 0.743, 'key': 10, 'loudness': -4.08, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.269, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.361, 'tempo': 122.035, 'type': 'audio_features', 'id': '5fVZC9GiM4e8vu99W0Xf6J', 'uri': 'spotify:track:5fVZC9GiM4e8vu99W0Xf6J', 'track_href': 'https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J', 'duration_ms': 262533, 'time_signature': 4}"
4600,spotify:track:40LQiUUUKXVGyNs09lHVjW,"{'danceability': 0.476, 'energy': 0.736, 'key': 2, 'loudness': -5.38, 'mode': 1, 'speechiness': 0.0343, 'acousticness': 0.0217, 'instrumentalness': 1.08e-06, 'liveness': 0.203, 'valence': 0.251, 'tempo': 129.084, 'type': 'audio_features', 'id': '40LQiUUUKXVGyNs09lHVjW', 'uri': 'spotify:track:40LQiUUUKXVGyNs09lHVjW', 'track_href': 'https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW', 'duration_ms': 261853, 'time_signature': 4}"
4601,spotify:track:5hnyJvgoWiQUYZttV4wXy6,"{'danceability': 0.56, 'energy': 0.595, 'key': 9, 'loudness': -4.53, 'mode': 1, 'speechiness': 0.0274, 'acousticness': 0.199, 'instrumentalness': 6.47e-05, 'liveness': 0.132, 'valence': 0.144, 'tempo': 104.011, 'type': 'audio_features', 'id': '5hnyJvgoWiQUYZttV4wXy6', 'uri': 'spotify:track:5hnyJvgoWiQUYZttV4wXy6', 'track_href': 'https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6', 'duration_ms': 267960, 'time_signature': 4}"
4602,spotify:track:4T4NLIMypdmyUwK54jECk4,"{'danceability': 0.421, 'energy': 0.799, 'key': 6, 'loudness': -5.183, 'mode': 0, 'speechiness': 0.0562, 'acousticness': 0.00871, 'instrumentalness': 1.63e-05, 'liveness': 0.0794, 'valence': 0.731, 'tempo': 82.408, 'type': 'audio_features', 'id': '4T4NLIMypdmyUwK54jECk4', 'uri': 'spotify:track:4T4NLIMypdmyUwK54jECk4', 'track_href': 'https://api.spotify.com/v1/tracks/4T4NLIMypdmyUwK54jECk4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4T4NLIMypdmyUwK54jECk4', 'duration_ms': 221720, 'time_signature': 4}"
4603,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,"{'danceability': 0.792, 'energy': 0.589, 'key': 4, 'loudness': -6.869, 'mode': 0, 'speechiness': 0.262, 'acousticness': 0.0259, 'instrumentalness': 0.000128, 'liveness': 0.114, 'valence': 0.778, 'tempo': 157.147, 'type': 'audio_features', 'id': '0tYPj0NYa7vjlJaqlRSnJb', 'uri': 'spotify:track:0tYPj0NYa7vjlJaqlRSnJb', 'track_href': 'https://api.spotify.com/v1/tracks/0tYPj0NYa7vjlJaqlRSnJb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tYPj0NYa7vjlJaqlRSnJb', 'duration_ms': 207587, 'time_signature': 4}"
4604,spotify:track:5hF2LnbkpnXCkksMSeWcxZ,"{'danceability': 0.786, 'energy': 0.511, 'key': 7, 'loudness': -6.66, 'mode': 1, 'speechiness': 0.286, 'acousticness': 0.0825, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.587, 'tempo': 80.0, 'type': 'audio_features', 'id': '5hF2LnbkpnXCkksMSeWcxZ', 'uri': 'spotify:track:5hF2LnbkpnXCkksMSeWcxZ', 'track_href': 'https://api.spotify.com/v1/tracks/5hF2LnbkpnXCkksMSeWcxZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5hF2LnbkpnXCkksMSeWcxZ', 'duration_ms': 234133, 'time_signature': 4}"
4605,spotify:track:5BkHkyO9PFXs1m7vSMnXp4,"{'danceability': 0.458, 'energy': 0.751, 'key': 2, 'loudness': -8.395, 'mode': 1, 'speechiness': 0.469, 'acousticness': 0.0299, 'instrumentalness': 0.000155, 'liveness': 0.258, 'valence': 0.48, 'tempo': 169.673, 'type': 'audio_features', 'id': '5BkHkyO9PFXs1m7vSMnXp4', 'uri': 'spotify:track:5BkHkyO9PFXs1m7vSMnXp4', 'track_href': 'https://api.spotify.com/v1/tracks/5BkHkyO9PFXs1m7vSMnXp4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5BkHkyO9PFXs1m7vSMnXp4', 'duration_ms': 203347, 'time_signature': 4}"
4606,spotify:track:2kQuhkFX7uSVepCD3h29g5,"{'danceability': 0.939, 'energy': 0.742, 'key': 5, 'loudness': -5.171, 'mode': 0, 'speechiness': 0.0467, 'acousticness': 0.321, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.924, 'tempo': 118.978, 'type': 'audio_features', 'id': '2kQuhkFX7uSVepCD3h29g5', 'uri': 'spotify:track:2kQuhkFX7uSVepCD3h29g5', 'track_href': 'https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5', 'duration_ms': 212360, 'time_signature': 4}"
4607,spotify:track:1ayCFYrMOvbZ78AE0QZjtI,"{'danceability': 0.747, 'energy': 0.739, 'key': 8, 'loudness': -6.008, 'mode': 1, 'speechiness': 0.0487, 'acousticness': 0.0106, 'instrumentalness': 2.22e-05, 'liveness': 0.101, 'valence': 0.523, 'tempo': 120.996, 'type': 'audio_features', 'id': '1ayCFYrMOvbZ78AE0QZjtI', 'uri': 'spotify:track:1ayCFYrMOvbZ78AE0QZjtI', 'track_href': 'https://api.spotify.com/v1/tracks/1ayCFYrMOvbZ78AE0QZjtI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ayCFYrMOvbZ78AE0QZjtI', 'duration_ms': 220196, 'time_signature': 4}"
4608,spotify:track:2Grb4G6t9VIqo6moKUloom,"{'danceability': 0.87, 'energy': 0.35, 'key': 1, 'loudness': -6.082, 'mode': 1, 'speechiness': 0.277, 'acousticness': 0.00661, 'instrumentalness': 0.000483, 'liveness': 0.108, 'valence': 0.175, 'tempo': 74.963, 'type': 'audio_features', 'id': '2Grb4G6t9VIqo6moKUloom', 'uri': 'spotify:track:2Grb4G6t9VIqo6moKUloom', 'track_href': 'https://api.spotify.com/v1/tracks/2Grb4G6t9VIqo6moKUloom', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Grb4G6t9VIqo6moKUloom', 'duration_ms': 168347, 'time_signature': 4}"
4609,spotify:track:5F7IJrXD6Fa3EmqoYE0gU4,"{'danceability': 0.8, 'energy': 0.502, 'key': 1, 'loudness': -6.062, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.00167, 'instrumentalness': 0, 'liveness': 0.0784, 'valence': 0.388, 'tempo': 115.091, 'type': 'audio_features', 'id': '5F7IJrXD6Fa3EmqoYE0gU4', 'uri': 'spotify:track:5F7IJrXD6Fa3EmqoYE0gU4', 'track_href': 'https://api.spotify.com/v1/tracks/5F7IJrXD6Fa3EmqoYE0gU4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5F7IJrXD6Fa3EmqoYE0gU4', 'duration_ms': 289760, 'time_signature': 4}"
4610,spotify:track:60R2v9lheAu3lwZwAFxMZK,"{'danceability': 0.791, 'energy': 0.613, 'key': 1, 'loudness': -11.628, 'mode': 0, 'speechiness': 0.0763, 'acousticness': 0.0986, 'instrumentalness': 0, 'liveness': 0.0765, 'valence': 0.896, 'tempo': 143.017, 'type': 'audio_features', 'id': '60R2v9lheAu3lwZwAFxMZK', 'uri': 'spotify:track:60R2v9lheAu3lwZwAFxMZK', 'track_href': 'https://api.spotify.com/v1/tracks/60R2v9lheAu3lwZwAFxMZK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/60R2v9lheAu3lwZwAFxMZK', 'duration_ms': 170640, 'time_signature': 4}"
4611,spotify:track:0CXVjQI9wsqaGeIARkkpYc,"{'danceability': 0.866, 'energy': 0.454, 'key': 0, 'loudness': -9.383, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.0373, 'instrumentalness': 1.49e-06, 'liveness': 0.275, 'valence': 0.368, 'tempo': 99.985, 'type': 'audio_features', 'id': '0CXVjQI9wsqaGeIARkkpYc', 'uri': 'spotify:track:0CXVjQI9wsqaGeIARkkpYc', 'track_href': 'https://api.spotify.com/v1/tracks/0CXVjQI9wsqaGeIARkkpYc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0CXVjQI9wsqaGeIARkkpYc', 'duration_ms': 247067, 'time_signature': 4}"
4612,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,"{'danceability': 0.447, 'energy': 0.694, 'key': 7, 'loudness': -4.637, 'mode': 0, 'speechiness': 0.382, 'acousticness': 0.0293, 'instrumentalness': 5.46e-06, 'liveness': 0.167, 'valence': 0.509, 'tempo': 175.868, 'type': 'audio_features', 'id': '6RX5iL93VZ5fKmyvNXvF1r', 'uri': 'spotify:track:6RX5iL93VZ5fKmyvNXvF1r', 'track_href': 'https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r', 'duration_ms': 227853, 'time_signature': 4}"
4613,spotify:track:1GeECVH4Msg1zLm8DExkbH,"{'danceability': 0.961, 'energy': 0.9, 'key': 8, 'loudness': -6.874, 'mode': 1, 'speechiness': 0.0678, 'acousticness': 0.309, 'instrumentalness': 0.000199, 'liveness': 0.354, 'valence': 0.95, 'tempo': 120.006, 'type': 'audio_features', 'id': '1GeECVH4Msg1zLm8DExkbH', 'uri': 'spotify:track:1GeECVH4Msg1zLm8DExkbH', 'track_href': 'https://api.spotify.com/v1/tracks/1GeECVH4Msg1zLm8DExkbH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1GeECVH4Msg1zLm8DExkbH', 'duration_ms': 189587, 'time_signature': 4}"
