,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
60813,Circus,Britney Spears,3,14,16,17,False,2009-04-04,spotify:track:7jk7gqyEonmVVYahZN5zhW
60814,Day 'N' Nite,Kid Cudi,18,23,10,18,False,2009-04-04,spotify:track:5wfllwdjglyQislkskYLBv
60815,Sober,P!nk,15,20,17,19,False,2009-04-04,spotify:track:733ncRLzZQT5UtSPg1QmPc
60816,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,19,19,16,20,False,2009-04-04,spotify:track:2rxQMGVafnNaRaXlRMWPde
60817,Here Comes Goodbye,Rascal Flatts,11,11,4,21,False,2009-04-04,spotify:track:4lhajjgcICdfhRkvWj9Tud
60818,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",1,18,10,22,False,2009-04-04,spotify:track:0ltIb83VBPvnGDKg7axXej
60819,Rockin' That Thang,The-Dream,22,22,13,23,False,2009-04-04,spotify:track:3oJJ1dQBxiFYGMQSe2SluG
60820,I'm Yours,Jason Mraz,6,25,49,24,False,2009-04-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60821,Sugar,Flo Rida Featuring Wynter,25,0,1,25,True,2009-04-04,spotify:track:6UelLqGlWMcVH1E5c4H7lY
60897,Boom Boom Pow,The Black Eyed Peas,1,1,7,1,False,2009-05-04,spotify:track:5SAxxJbB2C9NgxHjTWvsk1
60898,Poker Face,Lady Gaga,1,2,19,2,False,2009-05-04,spotify:track:5R8dQOPq8haW94K7mgERlO
60899,Day 'N' Nite,Kid Cudi,3,6,15,3,False,2009-05-04,spotify:track:5wfllwdjglyQislkskYLBv
60900,Blame It,Jamie Foxx Featuring T-Pain,4,7,15,4,False,2009-05-04,spotify:track:2Kbw7W6OhWYOI1NfRYH5XQ
60901,Right Round,Flo Rida,1,3,13,5,False,2009-05-04,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
60902,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,3,5,18,6,False,2009-05-04,spotify:track:2q4rjDy9WhaN3o9MvDbO21
60903,Sugar,Flo Rida Featuring Wynter,7,15,6,7,False,2009-05-04,spotify:track:6UelLqGlWMcVH1E5c4H7lY
60904,Dead And Gone,T.I. Featuring Justin Timberlake,2,8,21,8,False,2009-05-04,spotify:track:7IhsLJMqdxoo7YAZjaSMru
60905,The Climb,Miley Cyrus,4,4,8,9,False,2009-05-04,spotify:track:0V8FYVlBFuXXTIvRnMbZyS
60906,Halo,Beyonce,10,12,14,10,False,2009-05-04,spotify:track:4JehYebiI9JE8sR8MisGVb
60907,We Made You,Eminem,9,9,2,11,False,2009-05-04,spotify:track:4UMTp91LHhvW33ol9ZQH0Q
60908,Gives You Hell,The All-American Rejects,4,11,24,12,False,2009-05-04,spotify:track:6ihL9TjfRjadfEePzXXyVF
60909,Don't Trust Me,3OH!3,13,19,20,13,False,2009-05-04,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF
60910,Just Dance,Lady Gaga Featuring Colby O'Donis,1,14,38,14,False,2009-05-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60911,You Found Me,The Fray,7,10,23,15,False,2009-05-04,spotify:track:4IoYz8XqqdowINzfRrFnhi
60912,I Know You Want Me (Calle Ocho),Pitbull,16,23,9,16,False,2009-05-04,spotify:track:13plQdOoWSSXPRUSZc5FuM
60913,My Life Would Suck Without You,Kelly Clarkson,1,13,15,17,False,2009-05-04,spotify:track:4Dm32oO01YpIubCHaAtKkN
60914,Love Story,Taylor Swift,4,16,33,18,False,2009-05-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60915,If U Seek Amy,Britney Spears,19,22,11,19,False,2009-05-04,spotify:track:2hdy9Wt9qp7M7d0U3ossu2
60916,Second Chance,Shinedown,20,20,22,20,False,2009-05-04,spotify:track:0CwYG1UnRmOx8Q1EzElCIL
60917,Turn My Swag On,Soulja Boy Tell'em,21,30,8,21,False,2009-05-04,spotify:track:6ATrsVaZT7XjkCynxM8cTS
60918,Turnin Me On,Keri Hilson Featuring Lil Wayne,15,21,19,22,False,2009-05-04,spotify:track:02Df1JGm5Sjh2GmRAl5ClR
60919,I'm Yours,Jason Mraz,6,27,54,23,False,2009-05-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60920,Love Sex Magic,Ciara Featuring Justin Timberlake,10,25,7,24,False,2009-05-04,spotify:track:158q3fa4ZMoMYWdiYWD5NL
60921,Sober,P!nk,15,26,22,25,False,2009-05-04,spotify:track:733ncRLzZQT5UtSPg1QmPc
60997,Boom Boom Pow,The Black Eyed Peas,1,1,11,1,False,2009-06-04,spotify:track:5SAxxJbB2C9NgxHjTWvsk1
60998,Poker Face,Lady Gaga,1,2,23,2,False,2009-06-04,spotify:track:5R8dQOPq8haW94K7mgERlO
60999,Blame It,Jamie Foxx Featuring T-Pain,2,3,19,3,False,2009-06-04,spotify:track:2Kbw7W6OhWYOI1NfRYH5XQ
61000,Don't Stop Believin',Glee Cast,4,0,1,4,True,2009-06-04,spotify:track:4mVKdnUMkuQlGQ7cRqcAPY
61001,I Know You Want Me (Calle Ocho),Pitbull,4,4,13,5,False,2009-06-04,spotify:track:13plQdOoWSSXPRUSZc5FuM
61002,New Divide,Linkin Park,6,0,1,6,True,2009-06-04,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd
61003,Day 'N' Nite,Kid Cudi,3,5,19,7,False,2009-06-04,spotify:track:5wfllwdjglyQislkskYLBv
61004,Halo,Beyonce,5,6,18,8,False,2009-06-04,spotify:track:4JehYebiI9JE8sR8MisGVb
61005,Birthday Sex,Jeremih,9,9,7,9,False,2009-06-04,spotify:track:4NpDZPwSXmL0cCTaJuVrCw
61006,Waking Up In Vegas,Katy Perry,10,13,4,10,False,2009-06-04,spotify:track:6fvxos1qSHrIgOkKw4dhWS
61007,No Boundaries,Kris Allen,11,0,1,11,True,2009-06-04,spotify:track:4K5LLD1QqDCYfCfe7MjAsG
61008,Fire Burning,Sean Kingston,12,18,3,12,False,2009-06-04,spotify:track:2oENJa1T33GJ0w8dC167G4
61009,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,13,14,9,13,False,2009-06-04,spotify:track:58FUwmyGUqkt53YPUcm7cJ
61010,Don't Trust Me,3OH!3,7,7,24,14,False,2009-06-04,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF
61011,The Climb,Miley Cyrus,4,11,12,15,False,2009-06-04,spotify:track:0V8FYVlBFuXXTIvRnMbZyS
61012,Heartless,Kris Allen,16,0,1,16,True,2009-06-04,spotify:track:4gwDrsXJPXfCAYFbpUjeCW
61013,Sugar,Flo Rida Featuring Wynter,5,8,10,17,False,2009-06-04,spotify:track:6UelLqGlWMcVH1E5c4H7lY
61014,Second Chance,Shinedown,14,15,26,18,False,2009-06-04,spotify:track:0CwYG1UnRmOx8Q1EzElCIL
61015,Mad World,Adam Lambert,19,0,1,19,True,2009-06-04,spotify:track:4n8Syhm2XQOvenU8SnVAhZ
61016,Kiss A Girl,Keith Urban,20,51,11,20,False,2009-06-04,spotify:track:4DyKZmONpoggnn3piyjad2
61017,Right Round,Flo Rida,1,12,17,21,False,2009-06-04,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
61018,LoveGame,Lady Gaga,22,27,6,22,False,2009-06-04,spotify:track:0TcJ7QWpggdSg8t0fHThHm
61019,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,3,10,22,23,False,2009-06-04,spotify:track:2q4rjDy9WhaN3o9MvDbO21
61020,Permanent,David Cook,24,0,1,24,True,2009-06-04,spotify:track:7bppBAD4NHqVqzXkrkZVxY
61021,Turn My Swag On,Soulja Boy Tell'em,19,20,12,25,False,2009-06-04,spotify:track:6ATrsVaZT7XjkCynxM8cTS
61097,Boom Boom Pow,The Black Eyed Peas,1,1,15,1,False,2009-07-04,spotify:track:5SAxxJbB2C9NgxHjTWvsk1
61098,I Gotta Feeling,The Black Eyed Peas,2,2,2,2,False,2009-07-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61099,Best I Ever Had,Drake,3,27,7,3,False,2009-07-04,spotify:track:3QLjDkgLh9AOEHlhQtDuhs
61100,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,3,13,4,False,2009-07-04,spotify:track:58FUwmyGUqkt53YPUcm7cJ
61101,I Know You Want Me (Calle Ocho),Pitbull,2,4,17,5,False,2009-07-04,spotify:track:13plQdOoWSSXPRUSZc5FuM
61102,LoveGame,Lady Gaga,5,5,10,6,False,2009-07-04,spotify:track:0TcJ7QWpggdSg8t0fHThHm
61103,Fire Burning,Sean Kingston,7,8,7,7,False,2009-07-04,spotify:track:2oENJa1T33GJ0w8dC167G4
61104,Birthday Sex,Jeremih,4,6,11,8,False,2009-07-04,spotify:track:4NpDZPwSXmL0cCTaJuVrCw
61105,Second Chance,Shinedown,7,9,30,9,False,2009-07-04,spotify:track:0CwYG1UnRmOx8Q1EzElCIL
61106,Every Girl,Young Money,10,34,7,10,False,2009-07-04,spotify:track:6klZDCEsQzMELAPyovvpUw
61107,Waking Up In Vegas,Katy Perry,10,11,8,11,False,2009-07-04,spotify:track:6fvxos1qSHrIgOkKw4dhWS
61108,Poker Face,Lady Gaga,1,7,27,12,False,2009-07-04,spotify:track:5R8dQOPq8haW94K7mgERlO
61109,Halo,Beyonce,5,10,22,13,False,2009-07-04,spotify:track:4JehYebiI9JE8sR8MisGVb
61110,Don't Trust Me,3OH!3,7,13,28,14,False,2009-07-04,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF
61111,The Climb,Miley Cyrus,4,12,16,15,False,2009-07-04,spotify:track:0V8FYVlBFuXXTIvRnMbZyS
61112,You Belong With Me,Taylor Swift,12,18,9,16,False,2009-07-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61113,Day 'N' Nite,Kid Cudi,3,15,23,17,False,2009-07-04,spotify:track:5wfllwdjglyQislkskYLBv
61114,Goodbye,Kristinia DeBarge,15,16,9,18,False,2009-07-04,spotify:track:5myYDbAurm1CW038qd4gL2
61115,Blame It,Jamie Foxx Featuring T-Pain,2,14,23,19,False,2009-07-04,spotify:track:2Kbw7W6OhWYOI1NfRYH5XQ
61116,Please Don't Leave Me,P!nk,20,20,10,20,False,2009-07-04,spotify:track:2gnZad0pb6QtUqMLTj2AjI
61117,If Today Was Your Last Day,Nickelback,21,22,14,21,False,2009-07-04,spotify:track:4QJLKU75Rg4558f4LbDBRi
61118,Out Last Night,Kenny Chesney,16,17,10,22,False,2009-07-04,spotify:track:4QoZGQ8woaho94v629kVl1
61119,Use Somebody,Kings Of Leon,19,23,21,23,False,2009-07-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61120,Right Round,Flo Rida,1,19,21,24,False,2009-07-04,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
61121,I Do Not Hook Up,Kelly Clarkson,20,24,10,25,False,2009-07-04,spotify:track:2I5CPUnMIKjEXeg61OI9uV
61197,I Gotta Feeling,The Black Eyed Peas,1,1,7,1,False,2009-08-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61198,Best I Ever Had,Drake,2,2,12,2,False,2009-08-04,spotify:track:3QLjDkgLh9AOEHlhQtDuhs
61199,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,4,18,3,False,2009-08-04,spotify:track:58FUwmyGUqkt53YPUcm7cJ
61200,You Belong With Me,Taylor Swift,3,3,14,4,False,2009-08-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61201,Use Somebody,Kings Of Leon,5,11,26,5,False,2009-08-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61202,Fire Burning,Sean Kingston,5,5,12,6,False,2009-08-04,spotify:track:2oENJa1T33GJ0w8dC167G4
61203,Boom Boom Pow,The Black Eyed Peas,1,6,20,7,False,2009-08-04,spotify:track:5SAxxJbB2C9NgxHjTWvsk1
61204,LoveGame,Lady Gaga,5,7,15,8,False,2009-08-04,spotify:track:0TcJ7QWpggdSg8t0fHThHm
61205,Waking Up In Vegas,Katy Perry,9,10,13,9,False,2009-08-04,spotify:track:6fvxos1qSHrIgOkKw4dhWS
61206,Battlefield,Jordin Sparks,10,25,11,10,False,2009-08-04,spotify:track:1Nme6K1PYAh7p7uygyuRdf
61207,I Know You Want Me (Calle Ocho),Pitbull,2,8,22,11,False,2009-08-04,spotify:track:13plQdOoWSSXPRUSZc5FuM
61208,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,12,12,9,12,False,2009-08-04,spotify:track:7kMfu3KUydmrFVGEAhjtyl
61209,Birthday Sex,Jeremih,4,9,16,13,False,2009-08-04,spotify:track:4NpDZPwSXmL0cCTaJuVrCw
61210,Every Girl,Young Money,10,13,12,14,False,2009-08-04,spotify:track:6klZDCEsQzMELAPyovvpUw
61211,Here We Go Again,Demi Lovato,15,24,5,15,False,2009-08-04,spotify:track:33RJ3P6wc0B0FIyDalhNTv
61212,Don't Trust Me,3OH!3,7,14,33,16,False,2009-08-04,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF
61213,Obsessed,Mariah Carey,11,20,3,17,False,2009-08-04,spotify:track:3IcIIZMMS7UArJJPtEHXG8
61214,New Divide,Linkin Park,6,15,10,18,False,2009-08-04,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd
61215,Please Don't Leave Me,P!nk,17,17,15,19,False,2009-08-04,spotify:track:2gnZad0pb6QtUqMLTj2AjI
61216,Halo,Beyonce,5,16,27,20,False,2009-08-04,spotify:track:4JehYebiI9JE8sR8MisGVb
61217,The Climb,Miley Cyrus,4,18,21,21,False,2009-08-04,spotify:track:0V8FYVlBFuXXTIvRnMbZyS
61218,Hotel Room Service,Pitbull,22,31,6,22,False,2009-08-04,spotify:track:0OPyDgTRuIdCJ9B4bYSths
61219,Poker Face,Lady Gaga,1,19,32,23,False,2009-08-04,spotify:track:5R8dQOPq8haW94K7mgERlO
61220,Second Chance,Shinedown,7,21,35,24,False,2009-08-04,spotify:track:0CwYG1UnRmOx8Q1EzElCIL
61221,21 Guns,Green Day,25,26,5,25,False,2009-08-04,spotify:track:64yrDBpcdwEdNY9loyEGbX
61297,I Gotta Feeling,The Black Eyed Peas,1,1,11,1,False,2009-09-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61298,Party In The U.S.A.,Miley Cyrus,2,2,2,2,False,2009-09-04,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
61299,Down,Jay Sean Featuring Lil Wayne,3,7,8,3,False,2009-09-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61300,You Belong With Me,Taylor Swift,2,4,18,4,False,2009-09-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61301,Run This Town,"Jay-Z, Rihanna & Kanye West",3,3,4,5,False,2009-09-04,spotify:track:7LR85XLWw2yXqKBSI5brbG
61302,Use Somebody,Kings Of Leon,5,5,30,6,False,2009-09-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61303,Best I Ever Had,Drake,2,6,16,7,False,2009-09-04,spotify:track:3QLjDkgLh9AOEHlhQtDuhs
61304,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,8,22,8,False,2009-09-04,spotify:track:58FUwmyGUqkt53YPUcm7cJ
61305,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,7,9,13,9,False,2009-09-04,spotify:track:7kMfu3KUydmrFVGEAhjtyl
61306,Hotel Room Service,Pitbull,9,10,10,10,False,2009-09-04,spotify:track:0OPyDgTRuIdCJ9B4bYSths
61307,Obsessed,Mariah Carey,11,11,7,11,False,2009-09-04,spotify:track:3IcIIZMMS7UArJJPtEHXG8
61308,She Wolf,Shakira,12,12,6,12,False,2009-09-04,spotify:track:3Bi9RWqWQeBYghhOeKPyep
61309,Boom Boom Pow,The Black Eyed Peas,1,15,24,13,False,2009-09-04,spotify:track:5SAxxJbB2C9NgxHjTWvsk1
61310,Waking Up In Vegas,Katy Perry,9,14,17,14,False,2009-09-04,spotify:track:6fvxos1qSHrIgOkKw4dhWS
61311,Fire Burning,Sean Kingston,5,13,16,15,False,2009-09-04,spotify:track:2oENJa1T33GJ0w8dC167G4
61312,Battlefield,Jordin Sparks,10,17,15,16,False,2009-09-04,spotify:track:1Nme6K1PYAh7p7uygyuRdf
61313,Break Up,Mario Featuring Gucci Mane & Sean Garrett,17,19,10,17,False,2009-09-04,spotify:track:4kV4N9D1iKVxx1KLvtTpjS
61314,LoveGame,Lady Gaga,5,16,19,18,False,2009-09-04,spotify:track:0TcJ7QWpggdSg8t0fHThHm
61315,I Know You Want Me (Calle Ocho),Pitbull,2,18,26,19,False,2009-09-04,spotify:track:13plQdOoWSSXPRUSZc5FuM
61316,Big Green Tractor,Jason Aldean,20,21,11,20,False,2009-09-04,spotify:track:4KAzYqfcijCSZa2P3etHoM
61317,Send It On,Disney's Friends For Change,20,20,2,21,False,2009-09-04,spotify:track:5LIwaG8Wl9LfExcmiRQm7J
61318,Throw It In The Bag,Fabolous Featuring The-Dream,22,23,12,22,False,2009-09-04,spotify:track:6c0GmyBsE7mQtrVvxJaWc3
61319,No Surprise,Daughtry,15,25,16,23,False,2009-09-04,spotify:track:04Sl2hULaCVM7Iw8kzXPHN
61320,Whatcha Say,Jason Derulo,24,54,2,24,False,2009-09-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61321,Every Girl,Young Money,10,22,16,25,False,2009-09-04,spotify:track:6klZDCEsQzMELAPyovvpUw
61397,I Gotta Feeling,The Black Eyed Peas,1,1,16,1,False,2009-10-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61398,Down,Jay Sean Featuring Lil Wayne,2,3,13,2,False,2009-10-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61399,Party In The U.S.A.,Miley Cyrus,2,6,7,3,False,2009-10-04,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
61400,Run This Town,"Jay-Z, Rihanna & Kanye West",2,2,9,4,False,2009-10-04,spotify:track:7LR85XLWw2yXqKBSI5brbG
61401,Whatcha Say,Jason Derulo,5,10,7,5,False,2009-10-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61402,You Belong With Me,Taylor Swift,2,4,23,6,False,2009-10-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61403,Paparazzi,Lady Gaga,7,7,5,7,False,2009-10-04,spotify:track:7Hqig8kp32q2Ire3ECQvWM
61404,Use Somebody,Kings Of Leon,4,9,35,8,False,2009-10-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61405,Obsessed,Mariah Carey,7,11,12,9,False,2009-10-04,spotify:track:3IcIIZMMS7UArJJPtEHXG8
61406,Empire State Of Mind,Jay-Z + Alicia Keys,5,5,3,10,False,2009-10-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61407,Cowboy Casanova,Carrie Underwood,11,96,2,11,False,2009-10-04,spotify:track:6OqdF0vHI9xkqswI7EK0cD
61408,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,8,2,12,False,2009-10-04,spotify:track:6IBcOGPsniK3Pso1wHIhew
61409,She Wolf,Shakira,11,13,11,13,False,2009-10-04,spotify:track:3Bi9RWqWQeBYghhOeKPyep
61410,Hotel Room Service,Pitbull,8,12,15,14,False,2009-10-04,spotify:track:0OPyDgTRuIdCJ9B4bYSths
61411,Sweet Dreams,Beyonce,15,18,10,15,False,2009-10-04,spotify:track:1FKxKGONukVFXWVJxAKmlz
61412,Best I Ever Had,Drake,2,14,21,16,False,2009-10-04,spotify:track:3QLjDkgLh9AOEHlhQtDuhs
61413,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,7,16,18,17,False,2009-10-04,spotify:track:7kMfu3KUydmrFVGEAhjtyl
61414,Throw It In The Bag,Fabolous Featuring The-Dream,14,19,17,18,False,2009-10-04,spotify:track:6c0GmyBsE7mQtrVvxJaWc3
61415,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,15,27,19,False,2009-10-04,spotify:track:58FUwmyGUqkt53YPUcm7cJ
61416,Break Up,Mario Featuring Gucci Mane & Sean Garrett,14,20,15,20,False,2009-10-04,spotify:track:4kV4N9D1iKVxx1KLvtTpjS
61417,Successful,Drake Featuring Trey Songz & Lil Wayne,17,17,11,21,False,2009-10-04,spotify:track:5YeHLHDdQ4nKHk81XFWhCU
61418,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,21,24,10,22,False,2009-10-04,spotify:track:383B8ksM58jbV3HbiRJo0K
61419,Be On You,Flo Rida Featuring Ne-Yo,19,23,11,23,False,2009-10-04,spotify:track:2rxQMGVafnNaRaXlRMWPde
61420,Fireflies,Owl City,24,46,6,24,False,2009-10-04,spotify:track:3DamFFqW32WihKkTVlwTYQ
61421,Battlefield,Jordin Sparks,10,21,20,25,False,2009-10-04,spotify:track:1Nme6K1PYAh7p7uygyuRdf
61497,Fireflies,Owl City,1,7,10,1,False,2009-11-04,spotify:track:3DamFFqW32WihKkTVlwTYQ
61498,Whatcha Say,Jason Derulo,2,2,11,2,False,2009-11-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61499,Down,Jay Sean Featuring Lil Wayne,1,1,17,3,False,2009-11-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61500,Party In The U.S.A.,Miley Cyrus,2,3,11,4,False,2009-11-04,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
61501,Run This Town,"Jay-Z, Rihanna & Kanye West",2,4,13,5,False,2009-11-04,spotify:track:7LR85XLWw2yXqKBSI5brbG
61502,Paparazzi,Lady Gaga,6,6,9,6,False,2009-11-04,spotify:track:7Hqig8kp32q2Ire3ECQvWM
61503,Meet Me Halfway,The Black Eyed Peas,7,9,6,7,False,2009-11-04,spotify:track:2wgT2kmeRHkulsMfreGqXE
61504,3,Britney Spears,1,5,3,8,False,2009-11-04,spotify:track:6pymOcrCnMuCWdgGVTvUgP
61505,I Gotta Feeling,The Black Eyed Peas,1,8,20,9,False,2009-11-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61506,Sweet Dreams,Beyonce,10,11,14,10,False,2009-11-04,spotify:track:1FKxKGONukVFXWVJxAKmlz
61507,You Belong With Me,Taylor Swift,2,10,27,11,False,2009-11-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61508,Replay,Iyaz,12,14,10,12,False,2009-11-04,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
61509,Empire State Of Mind,Jay-Z + Alicia Keys,5,12,7,13,False,2009-11-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61510,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,15,6,14,False,2009-11-04,spotify:track:6IBcOGPsniK3Pso1wHIhew
61511,Use Somebody,Kings Of Leon,4,13,39,15,False,2009-11-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61512,Sexy Chick,David Guetta Featuring Akon,16,21,12,16,False,2009-11-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
61513,Already Gone,Kelly Clarkson,17,20,13,17,False,2009-11-04,spotify:track:4fq2YUONcgrCJ2SPndSeKC
61514,Need You Now,Lady Antebellum,18,22,11,18,False,2009-11-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
61515,Obsessed,Mariah Carey,7,16,16,19,False,2009-11-04,spotify:track:3IcIIZMMS7UArJJPtEHXG8
61516,One Time,Justin Bieber,20,23,14,20,False,2009-11-04,spotify:track:3VKxsKVkHcl9LjY2K8QrFq
61517,Cowboy Casanova,Carrie Underwood,11,19,6,21,False,2009-11-04,spotify:track:6OqdF0vHI9xkqswI7EK0cD
61518,TiK ToK,Ke$ha,22,55,3,22,False,2009-11-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
61519,Break Up,Mario Featuring Gucci Mane & Sean Garrett,14,18,19,23,False,2009-11-04,spotify:track:4kV4N9D1iKVxx1KLvtTpjS
61520,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,24,27,3,24,False,2009-11-04,spotify:track:7n6TT5TDeS0A1DqEtSdapf
61521,Toes,Zac Brown Band,25,26,14,25,False,2009-11-04,spotify:track:4S518ci8UY4op0Xyp6Hx6o
61597,Empire State Of Mind,Jay-Z + Alicia Keys,1,1,11,1,False,2009-12-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61598,Bad Romance,Lady Gaga,2,11,4,2,False,2009-12-04,spotify:track:0SiywuOBRcynK0uKGWdCnn
61599,Fireflies,Owl City,1,2,14,3,False,2009-12-04,spotify:track:3DamFFqW32WihKkTVlwTYQ
61600,Whatcha Say,Jason Derulo,1,3,15,4,False,2009-12-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61601,TiK ToK,Ke$ha,5,10,7,5,False,2009-12-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
61602,Replay,Iyaz,4,4,14,6,False,2009-12-04,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
61603,Sexy Chick,David Guetta Featuring Akon,7,12,16,7,False,2009-12-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
61604,Paparazzi,Lady Gaga,6,9,13,8,False,2009-12-04,spotify:track:7Hqig8kp32q2Ire3ECQvWM
61605,3,Britney Spears,1,6,7,9,False,2009-12-04,spotify:track:6pymOcrCnMuCWdgGVTvUgP
61606,Down,Jay Sean Featuring Lil Wayne,1,7,21,10,False,2009-12-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61607,Party In The U.S.A.,Miley Cyrus,2,8,15,11,False,2009-12-04,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
61608,Meet Me Halfway,The Black Eyed Peas,7,15,10,12,False,2009-12-04,spotify:track:2wgT2kmeRHkulsMfreGqXE
61609,Sweet Dreams,Beyonce,10,13,18,13,False,2009-12-04,spotify:track:1FKxKGONukVFXWVJxAKmlz
61610,Need You Now,Lady Antebellum,5,5,15,14,False,2009-12-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
61611,You Belong With Me,Taylor Swift,2,14,31,15,False,2009-12-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61612,Already Gone,Kelly Clarkson,16,20,17,16,False,2009-12-04,spotify:track:4fq2YUONcgrCJ2SPndSeKC
61613,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,19,10,17,False,2009-12-04,spotify:track:6IBcOGPsniK3Pso1wHIhew
61614,I Gotta Feeling,The Black Eyed Peas,1,18,24,18,False,2009-12-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61615,Russian Roulette,Rihanna,9,16,5,19,False,2009-12-04,spotify:track:3rMsX63C0IZVnOT5LGYoTH
61616,Run This Town,"Jay-Z, Rihanna & Kanye West",2,17,17,20,False,2009-12-04,spotify:track:7LR85XLWw2yXqKBSI5brbG
61617,Use Somebody,Kings Of Leon,4,22,43,21,False,2009-12-04,spotify:track:5VGlqQANWDKJFl0MBG3sg2
61618,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,22,24,7,22,False,2009-12-04,spotify:track:7n6TT5TDeS0A1DqEtSdapf
61619,Cowboy Casanova,Carrie Underwood,11,21,10,23,False,2009-12-04,spotify:track:6OqdF0vHI9xkqswI7EK0cD
61620,One Time,Justin Bieber,20,23,18,24,False,2009-12-04,spotify:track:3VKxsKVkHcl9LjY2K8QrFq
61621,Half Of My Heart,John Mayer,25,0,1,25,True,2009-12-04,spotify:track:7hR5toSPEgwFZ78jfHdANM
61697,TiK ToK,Ke$ha,1,1,12,1,False,2010-01-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
61698,Replay,Iyaz,2,4,19,2,False,2010-01-04,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
