,uri,genres
3785,spotify:track:3l9OCOG3Vt6c2lxeMyGSIY,contemporary r&b
3786,spotify:track:70iDnqYvxCPl3mPd3ddxgD,contemporary r&b
3787,spotify:track:1bkaWOpeKQkSQPiCFiHhxa,deep talent show
3788,spotify:track:4voEoczU7Ijborps9XF1n3,g funk
3789,spotify:track:4t1fWWJQs5V9YErfsrDslC,album rock
3790,spotify:track:2CG9mGkKC6IQE5lEjDioEi,atl hip hop
3791,spotify:track:6eB35pgMXdfhz5Z0WjwF1O,contemporary r&b
3792,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,eurodance
3793,spotify:track:1aJnGme5ZRltYTp8FJ52eZ,dance pop
3794,spotify:track:7FsrQ9ioJZuTJ9S1ANyl0d,
3795,spotify:track:6PViGgcsQhLPSkMxgoRWLl,contemporary r&b
3796,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,eurodance
3797,spotify:track:0Pu71wxadDlB8fJXfjIjeJ,girl group
3798,spotify:track:1xFliXOpcu7E89AsDAZ7JV,contemporary r&b
3799,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,dance pop
3800,spotify:track:1HDaENkQhUMm16pjdxZvHn,canadian pop
3801,spotify:track:3eRE1KwnUma75nu1HhoNY4,contemporary r&b
3802,spotify:track:2nfMrwg3aRhSAv4HX7IzJL,soft rock
3803,spotify:track:0XRbYXQUymj9SJkrr8YK5B,g funk
3804,spotify:track:0dkeKH0PsiIFQJh8tmjPTF,canadian pop
3805,spotify:track:0eO8MW9YSTK3CjdaTYKlhF,g funk
3806,spotify:track:5kK1Iru9ogP3Iy1zsANU1n,canadian pop
3807,spotify:track:0hrBpAOgrt8RXigk83LLNE,eurodance
3808,spotify:track:2mGxDOaHdBWnJY7V0In8Vx,g funk
3809,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,irish rock
3810,spotify:track:4yKbbM56fLCxwR5CTH6QkP,atl hip hop
3811,spotify:track:5VzvK7YiwWbRePA2JOzhYq,ectofolk
3812,spotify:track:7sJN693sYKEIEMu7fc5VnJ,girl group
3813,spotify:track:3LbbliB1ia5WfyFqwxF9pX,chillhop
3814,spotify:track:1J1Wz0UPt4NPp4MMwSJCcz,boy band
3815,spotify:track:2V2pxcEfn5zs79sE7qcewA,new wave pop
3816,spotify:track:2AnTuxahfcAS7dGxGZnihY,acid jazz
3817,spotify:track:40kJxdeSmQieEgTgShXumm,dance pop
3818,spotify:track:0DBIL8arX0Zo6eAuxNIpik,
3819,spotify:track:452fSzvkB2A8FHVI4JKK2S,album rock
3820,spotify:track:39QBkWKnap8wRSW4WB9OK0,g funk
3821,spotify:track:31v2AQlx4pDI7kmnLxBkem,canadian rock
3822,spotify:track:0aPaGIX2QIMAH5SMp0VEMe,funk
3823,spotify:track:2UKkLqST2xWpK8n1b0Xr5Z,downtempo
3824,spotify:track:1fipvP2zmef6vN2IwXfJhY,pop
3825,spotify:track:5PntSbMHC1ud6Vvl8x56qd,alternative rock
3826,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,boy band
3827,spotify:track:1d0GYRpnCb0XNQcQdKhfKL,contemporary r&b
3828,spotify:track:45wneA2j0Z0WMnYNDO6Ad0,contemporary r&b
3829,spotify:track:3b2JWlZ020qGdaDtcO7Gyy,soft rock
3830,spotify:track:4iXZFxEUzTTLMLE5jCyKEb,
3831,spotify:track:5fRtQvhXImWP4eKWalw1h8,lullaby
3832,spotify:track:5vpDsiVqiZLRwKAzQO708k,g funk
3833,spotify:track:0S8xKy1efKy3LvR53qe3Cq,dance pop
3834,spotify:track:29VrHhpC5AS9b7XJYDPhqb,chicago rap
3835,spotify:track:1A7hIo1C8jacIQ5ZiCjc8g,classic rock
3836,spotify:track:77YKoNCjP5hWqiXMRG2839,alternative rock
3837,spotify:track:1TWhpLaqdToKoHHpFnCxsd,contemporary r&b
3838,spotify:track:0phwM5a6TdLBDl0F9bk5fl,a cappella
3839,spotify:track:2zItQNJrVrTioXTXWiI2ed,contemporary r&b
3840,spotify:track:4VcV0t8VN6AZcWTznJOUUN,contemporary r&b
3841,spotify:track:2ImuQo1g14CTR9hZAZD3aQ,g funk
3842,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,lilith
3843,spotify:track:4lRrk574qIHpoEEKC1zuam,contemporary r&b
3844,spotify:track:62utntNdsx80hraXA5ha0Q,contemporary r&b
3845,spotify:track:3pEuO9J2MTEmec8kUfYYvl,diva house
3846,spotify:track:66X03EIfE1zm99rd4SfL71,diva house
3847,spotify:track:0SAIjVOwxVnO1l9HGvLuOU,miami bass
3848,spotify:track:15FcP9qwmIKqaD5NhfhNpu,dance pop
3849,spotify:track:2RChe0r2cMoyOvuKobZy44,glam metal
3850,spotify:track:6N9uyMZf9pbNOuomveWscp,contemporary r&b
3851,spotify:track:7MYmo0JJJDmu4MZTSAF9y3,boy band
3852,spotify:track:1aWV3uY3SIEZVbmv45oFWS,atl hip hop
3853,spotify:track:07RmC7emPN2YqmMkZhu2cF,alternative country
3854,spotify:track:2rkVoKVEMuct8SmEIGKzBw,boy band
3855,spotify:track:5oqukcHWfqq7HGjyKwLX1y,dance pop
3856,spotify:track:50PTkRP21UCjAWKJaG8Uq3,
3857,spotify:track:4IZOdhEvXYWqh5XAXYzBk3,classic texas country
3858,spotify:track:5IPJsGFKtxKDPCkT8lhEjN,diva house
3859,spotify:track:4WnYuVFXe6Si4fZqkxbnvS,heartland rock
3860,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,album rock
3861,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,boy band
3862,spotify:track:17aVK3oQdgwVG2l0HpP67W,contemporary r&b
3863,spotify:track:0BTGqPIW9acmhhUmENkq5r,contemporary r&b
3864,spotify:track:25IRjWUZ60n7KXxcB4DiX9,lilith
3865,spotify:track:698R7h4SU5zyNil1iReHAX,
3866,spotify:track:0ibYVniVLMJWvc3eNfYk8T,diva house
3867,spotify:track:6dW75XbJ1WAMljOXWjTK46,atl hip hop
3868,spotify:track:6uQKuonTU8VKBz5SHZuQXD,contemporary r&b
3869,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,contemporary r&b
3870,spotify:track:7qnNnQTGxdzI2wZWpa0vDD,cowpunk
3871,spotify:track:7yhmvQh1JOzbNiNFQo4Tfc,boy band
3872,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,canadian pop
3873,spotify:track:0mh3kdiViRyeH8JzVL61Hw,glam rock
3874,spotify:track:2hPOOLM9Oefyy43eAXR4Hf,
3875,spotify:track:6NGi23FFKq9tH5NR1NcTw2,heartland rock
3876,spotify:track:6qspW4YKycviDFjHBOaqUY,atl hip hop
3877,spotify:track:7fXhkARAtS66kxexMIAx8O,east coast hip hop
3878,spotify:track:61jOQsAeFx0BAYWWrGuvp7,
3879,spotify:track:70d8omRI2p7qesFOiy55Ro,boy band
3880,spotify:track:500Tkm3vJmVtdUwdCVxCTb,heartland rock
3881,spotify:track:7qEHsqek33rTcFNT9PFqLf,pop
3882,spotify:track:3YKptz29AsOlm7WAVnztBh,british soul
3883,spotify:track:0mq7oL8Hxpullj55pJbm4w,lullaby
3884,spotify:track:20VRVHMwAspwLA207PdKOn,contemporary r&b
3885,spotify:track:7L00XlXb6U2nAnQgQPcgxT,anime lo-fi
3886,spotify:track:0ZLBD6hHGN9LYOtNlu2n8e,glam metal
3887,spotify:track:1iwVMy5MXeWDFIJ2cV2m1k,
3888,spotify:track:3AoeaZs8dFemFJr3JdzOL0,r&b
3889,spotify:track:1OFKUn2VLafrHj7ybnap0Q,heartland rock
3890,spotify:track:4IYKjN1DrYzxKXt0umJqsG,g funk
3891,spotify:track:3LklW07tvdx2AHsgfi1Mng,west coast rap
3892,spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr,gangster rap
3893,spotify:track:2qPx2QWd7vp8XxgeD9Wn5W,dirty south rap
3894,spotify:track:6xkryXuiZU360Lngd4sx13,dance pop
3895,spotify:track:6ayyzu6smOchwXO1vxwfn6,dance pop
3896,spotify:track:6S8ZXzeXsfCj8qi9179McI,lilith
3897,spotify:track:6e8BbzdexTI4WU9JaPxa3q,contemporary r&b
3898,spotify:track:3IjA8mjLzcsivmgcwi9iKm,
3899,spotify:track:7LF0YY1gON8rBECsyEs0Wb,britpop
3900,spotify:track:2lp8xjq0WTm3HZKHuDEweg,contemporary r&b
3901,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,boy band
3902,spotify:track:0wdaPticLmmqJdhgLDJ9zI,atl hip hop
3903,spotify:track:1G8jae4jD8mwkXdodqHsBM,neo mellow
3904,spotify:track:4QXhRjZacZ1gZUeL7Ukktw,ectofolk
3905,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,dance pop
3906,spotify:track:5wG7d4cNogw0ETKaICPEYA,east coast hip hop
3907,spotify:track:2W2vmNmTLERMWT9XBxm35E,atl hip hop
3908,spotify:track:01rYWOpu72uFQORnWN84C3,
3909,spotify:track:3sHfpoo9jLjHhTUoT6QWee,instrumental funk
3910,spotify:track:1uzWOoJdADfstQuFtQFTUn,pop rock
3911,spotify:track:4IjFe0PjGvLulp5RJi1t77,karaoke
3912,spotify:track:6hLY3Tz1Xt5kBuKNDTs4ib,beatlesque
3913,spotify:track:79dD64QT2l64W12VkPGjvZ,new wave pop
3914,spotify:track:1xNmF1Uep5OGutizZSbKvd,ectofolk
3915,spotify:track:7FoUzKTSQp25oe32pY9z5p,diva house
3916,spotify:track:2PsHIonOTmX6bSrzIJSjyS,contemporary r&b
3917,spotify:track:1N0UflnZhn7xOkrN2l8zxx,heartland rock
3918,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,beatlesque
3919,spotify:track:6zA2SEJJoiNByVMlQ4vgtH,
3920,spotify:track:2SzCxX6M6vDwdEwnHDiTaY,new wave pop
3921,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,alternative metal
3922,spotify:track:2AtBXRPCZhtIqSGF5ap33B,boy band
3923,spotify:track:2aBxt229cbLDOvtL7Xbb9x,dance pop
3924,spotify:track:1d6KS9GH06JAd19uiBy9IE,canadian pop
3925,spotify:track:2wPjoNKQAfEdgEYrPIBwAD,g funk
3926,spotify:track:4WMBl2wiGUSGa5C7tfQEAo,east coast hip hop
3927,spotify:track:3t5OV1asJHmOlf23T08CLv,kentucky indie
3928,spotify:track:1C5utO1I8FoSIn6g1R5DAZ,modern alternative rock
3929,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,folk
3930,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8,gangster rap
3931,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,new wave pop
3932,spotify:track:63aVbch5VRXtQnCITdeDTZ,hard rock
3933,spotify:track:2ZFbM8rUF0PqMpLXAZN3Gp,karaoke
3934,spotify:track:2xU1sCRaEBJujPuwMb2EyQ,diva house
3935,spotify:track:7m96CZREV9iOPEZX0mayPm,
3936,spotify:track:0a3SUpxyMCdPy6mrFH4YJF,
3937,spotify:track:69QIVIjPMnI1ABLBqh9P1b,contemporary r&b
3938,spotify:track:66O0XWd1PJiM2lLUbv5oN5,
3939,spotify:track:1e5DTpM1WeggytDXbphivX,contemporary r&b
3940,spotify:track:5Ds0VGkTSQ1jf4KzLUpZPb,album rock
3941,spotify:track:6JR2utS6oY0U6OVDmIHiqV,
3942,spotify:track:0UN5OvKlbg06LnZyVk48ll,east coast hip hop
3943,spotify:track:0OH8dSQmKm2zjhqRPYsk1h,alaska indie
3944,spotify:track:1PEqh7awkpuepLBSq8ZwqD,lilith
3945,spotify:track:2oLwDI8tZUOh6SmTMRRfKs,atl hip hop
3946,spotify:track:0yNCFwihschpOwSgK31f2O,boy band
3947,spotify:track:5EQzuYfTZt7B2LqlvTF49l,canadian pop
3948,spotify:track:37tzoWY1ubBQKGXiWdO5Qv,boy band
3949,spotify:track:1WKz2dJbsK0S56zvpnhFWU,contemporary r&b
3950,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,boy band
3951,spotify:track:5Ihd9HrPvOADyVoonH9ZjB,contemporary r&b
3952,spotify:track:78zalqlTeKYmNiQBXANKDl,disco
3953,spotify:track:11Ki2bHWXTEug0DAfKcDDD,
3954,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,pop
3955,spotify:track:6mz1fBdKATx6qP4oP1I65G,contemporary r&b
3956,spotify:track:5XrfFo0JFOnWD9ZMNXGkQh,lilith
3957,spotify:track:4b79AEQyxEVoiGMyBUv0io,album rock
3958,spotify:track:4UTQsJjQIQAfWHkErg8Knt,
3959,spotify:track:7fuWhbFHxIGDsQOvWPUIQE,classic country pop
3960,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,dance pop
3961,spotify:track:5oIeEFGYRoEQvl5M8HXM8T,
3962,spotify:track:2ezqQeBiC72gwMJoO4w1hA,contemporary r&b
3963,spotify:track:7kyMLaXepcGHIrsLqoiTB8,bubblegum dance
3964,spotify:track:1iVdwLsbPsKnqUoZOWlEqv,alternative r&b
3965,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,afrofuturism
3966,spotify:track:2MflYZf6aZzOxQWX0O7Brc,contemporary r&b
3967,spotify:track:4eDCsyIHTSu3cQZ5wDIyP7,contemporary r&b
3968,spotify:track:0gsl92EMIScPGV1AU35nuD,canadian pop
3969,spotify:track:0t6DAi9KEiaWOtgTTXGhD2,lilith
3970,spotify:track:3XorCFmcupSm5QS6hA9g4N,boy band
3971,spotify:track:7KwZNVEaqikRSBSpyhXK2j,east coast hip hop
3972,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8,boy band
3973,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,british soul
3974,spotify:track:2ck13qfgRZ1msyEJlDqzvk,ectofolk
3975,spotify:track:4YrYuylaABLjyyl2Bw5tkG,art pop
3976,spotify:track:1nP6feYWJVpbO41aezFtm2,contemporary r&b
3977,spotify:track:3kVIFDE3G89I2RPVkiRaRj,atl hip hop
3978,spotify:track:21jEuMn2lf37715rwjow2M,pop rock
3979,spotify:track:1yTQ39my3MoNROlFw3RDNy,dance pop
3980,spotify:track:13XNjh0UY5LBsICcoHUdxl,contemporary r&b
3981,spotify:track:503sFkc8Y2eyGnM6cu8kHm,contemporary country
3982,spotify:track:3i6qNxyVgIdUZTTi5m25EM,lilith
3983,spotify:track:4RZ24zRsVc1IBbn0wwgdPg,
3984,spotify:track:0idCpkJ2pspfAILbanmERu,dance pop
3985,spotify:track:1nRwyxNsqCLeA17qR8Nfxx,boy band
3986,spotify:track:4INDiWSKvqSKDEu7mh8HFz,east coast hip hop
3987,spotify:track:42et6fnHCw1HIPSrdPprMl,alternative metal
3988,spotify:track:42OhQBFNIbMyxRGxyPOvQA,dance pop
3989,spotify:track:4mOxpj82q6n3EO7HBZCelX,austin singer-songwriter
3990,spotify:track:7BD50ATrF3Vab5FQy7vtK8,contemporary country
3991,spotify:track:1yzY2f1TONLTAjgkXygH24,contemporary r&b
3992,spotify:track:1OCFE38LYUf22diBKJ8Z4W,
3993,spotify:track:36AWdhZIGLUTkWpJDhe7va,dance pop
3994,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,bubblegum dance
3995,spotify:track:47TqCCnEliDp8NRDyIQoQq,atl hip hop
3996,spotify:track:2skmOCFU64Bg7Ytkgwliwe,neo mellow
3997,spotify:track:5EOGZmuU56m3fFhqr4HCLe,boy band
3998,spotify:track:0HWVzusOpxbdzVgPxt2u99,dance pop
3999,spotify:track:027tq4cWr0kRxLTfdxvM1L,boy band
