,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
64809,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",13,15,16,13,False,2012-08-04,spotify:track:4qikXelSRKvoCqFcHLB2H2
64810,Some Nights,fun.,14,17,22,14,False,2012-08-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
64811,Starships,Nicki Minaj,5,12,23,15,False,2012-08-04,spotify:track:1oHNvJVbFkexQc0BpQp7Y4
64812,What Makes You Beautiful,One Direction,4,14,23,16,False,2012-08-04,spotify:track:4cluDES4hQEUhmXj6TXkSo
64813,Want U Back,Cher Lloyd,16,16,6,17,False,2012-08-04,spotify:track:6E11E0lT5Zy7yb6iT3y8DN
64814,Wild Ones,Flo Rida Featuring Sia,5,13,29,18,False,2012-08-04,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3
64815,Give Your Heart A Break,Demi Lovato,18,18,16,19,False,2012-08-04,spotify:track:3sP3c86WFjOzHHnbhhZcLA
64816,Let's Go,Calvin Harris Featuring Ne-Yo,20,22,11,20,False,2012-08-04,spotify:track:7cLnbmx7ZUWAwyocrKz3wL
64817,Everybody Talks,Neon Trees,18,20,19,21,False,2012-08-04,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
64818,Glad You Came,The Wanted,3,19,28,22,False,2012-08-04,spotify:track:5yDL13y5giogKs2fSNf7sj
64819,Good Time,Owl City & Carly Rae Jepsen,17,21,4,23,False,2012-08-04,spotify:track:0V1MeRzoASQXtFZU3qt71e
64820,I Won't Give Up,Jason Mraz,8,24,29,24,False,2012-08-04,spotify:track:53QF56cjZA9RTuuMZDrSA6
64821,Come Over,Kenny Chesney,23,23,10,25,False,2012-08-04,spotify:track:6BCrbWBpb8d6KWmEqZ41tr
64897,We Are Never Ever Getting Back Together,Taylor Swift,1,1,3,1,False,2012-09-04,spotify:track:5YqltLsjdqFtvqE7Nrysvs
64898,Whistle,Flo Rida,1,2,15,2,False,2012-09-04,spotify:track:3bC1ahPIYt1btJzSSEyyrF
64899,Lights,Ellie Goulding,2,3,36,3,False,2012-09-04,spotify:track:11ozIUBoXAgRTVWelDn4pL
64900,One More Night,Maroon 5,4,9,10,4,False,2012-09-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
64901,Some Nights,fun.,5,6,27,5,False,2012-09-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
64902,Call Me Maybe,Carly Rae Jepsen,1,4,27,6,False,2012-09-04,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
64903,Wide Awake,Katy Perry,2,5,14,7,False,2012-09-04,spotify:track:5JLv62qFIS1DR3zGEcApRt
64904,Payphone,Maroon 5 Featuring Wiz Khalifa,2,7,19,8,False,2012-09-04,spotify:track:4P0osvTXoSYZZC2n8IFH3c
64905,Good Time,Owl City & Carly Rae Jepsen,9,13,9,9,False,2012-09-04,spotify:track:0V1MeRzoASQXtFZU3qt71e
64906,As Long As You Love Me,Justin Bieber Featuring Big Sean,8,8,10,10,False,2012-09-04,spotify:track:3dQFUrOmVMs27w6cwfJzOh
64907,Everybody Talks,Neon Trees,11,14,24,11,False,2012-09-04,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
64908,Blow Me (One Last Kiss),P!nk,9,12,8,12,False,2012-09-04,spotify:track:4k80K0b6KZ2QjAYkXON7q6
64909,Titanium,David Guetta Featuring Sia,7,10,20,13,False,2012-09-04,spotify:track:0lHAMNU8RGiIObScrsRgmP
64910,Somebody That I Used To Know,Gotye Featuring Kimbra,1,11,34,14,False,2012-09-04,spotify:track:4wCmqSrbyCgxEXROQE6vtV
64911,Where Have You Been,Rihanna,5,15,19,15,False,2012-09-04,spotify:track:5WQQIDU3HRaMyPkob8mpFb
64912,Want U Back,Cher Lloyd,12,16,11,16,False,2012-09-04,spotify:track:6E11E0lT5Zy7yb6iT3y8DN
64913,Give Your Heart A Break,Demi Lovato,16,18,21,17,False,2012-09-04,spotify:track:3sP3c86WFjOzHHnbhhZcLA
64914,Too Close,Alex Clare,18,20,22,18,False,2012-09-04,spotify:track:4sK96UnGx3NjBaqvfTG2dm
64915,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",13,19,21,19,False,2012-09-04,spotify:track:4qikXelSRKvoCqFcHLB2H2
64916,Pound The Alarm,Nicki Minaj,20,22,5,20,False,2012-09-04,spotify:track:0LohatbcUXRauoeMlR1jnS
64917,Let's Go,Calvin Harris Featuring Ne-Yo,17,21,16,21,False,2012-09-04,spotify:track:7cLnbmx7ZUWAwyocrKz3wL
64918,Pontoon,Little Big Town,22,23,12,22,False,2012-09-04,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7
64919,Home,Phillip Phillips,9,17,9,23,False,2012-09-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
64920,No Lie,2 Chainz Featuring Drake,24,28,16,24,False,2012-09-04,spotify:track:45Egmo7icyopuzJN0oMEdk
64921,I Won't Give Up,Jason Mraz,8,25,34,25,False,2012-09-04,spotify:track:53QF56cjZA9RTuuMZDrSA6
64997,One More Night,Maroon 5,1,1,14,1,False,2012-10-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
64998,Gangnam Style,PSY,2,11,3,2,False,2012-10-04,spotify:track:03UrZgTINDqvnUMbbIMhql
64999,Some Nights,fun.,3,3,31,3,False,2012-10-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
65000,We Are Never Ever Getting Back Together,Taylor Swift,1,2,7,4,False,2012-10-04,spotify:track:5YqltLsjdqFtvqE7Nrysvs
65001,Blow Me (One Last Kiss),P!nk,5,5,12,5,False,2012-10-04,spotify:track:4k80K0b6KZ2QjAYkXON7q6
65002,Whistle,Flo Rida,1,4,19,6,False,2012-10-04,spotify:track:3bC1ahPIYt1btJzSSEyyrF
65003,As Long As You Love Me,Justin Bieber Featuring Big Sean,6,6,14,7,False,2012-10-04,spotify:track:3dQFUrOmVMs27w6cwfJzOh
65004,Good Time,Owl City & Carly Rae Jepsen,8,9,13,8,False,2012-10-04,spotify:track:0V1MeRzoASQXtFZU3qt71e
65005,Too Close,Alex Clare,8,8,26,9,False,2012-10-04,spotify:track:4sK96UnGx3NjBaqvfTG2dm
65006,Lights,Ellie Goulding,2,7,40,10,False,2012-10-04,spotify:track:11ozIUBoXAgRTVWelDn4pL
65007,Everybody Talks,Neon Trees,6,10,28,11,False,2012-10-04,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
65008,Call Me Maybe,Carly Rae Jepsen,1,13,31,12,False,2012-10-04,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
65009,Wide Awake,Katy Perry,2,14,18,13,False,2012-10-04,spotify:track:5JLv62qFIS1DR3zGEcApRt
65010,Don't Wake Me Up,Chris Brown,14,21,13,14,False,2012-10-04,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ
65011,Pound The Alarm,Nicki Minaj,15,17,9,15,False,2012-10-04,spotify:track:0LohatbcUXRauoeMlR1jnS
65012,Wanted,Hunter Hayes,16,22,22,16,False,2012-10-04,spotify:track:0p1BcEcYVO3uk4KDf3gzkY
65013,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",13,20,25,17,False,2012-10-04,spotify:track:4qikXelSRKvoCqFcHLB2H2
65014,Clique,"Kanye West, Jay-Z, Big Sean",12,12,3,18,False,2012-10-04,spotify:track:65rRB2mspD309xE6YimZTl
65015,Somebody That I Used To Know,Gotye Featuring Kimbra,1,16,38,19,False,2012-10-04,spotify:track:4wCmqSrbyCgxEXROQE6vtV
65016,Payphone,Maroon 5 Featuring Wiz Khalifa,2,15,23,20,False,2012-10-04,spotify:track:4P0osvTXoSYZZC2n8IFH3c
65017,Give Your Heart A Break,Demi Lovato,16,18,25,21,False,2012-10-04,spotify:track:3sP3c86WFjOzHHnbhhZcLA
65018,Home,Phillip Phillips,9,23,13,22,False,2012-10-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
65019,Titanium,David Guetta Featuring Sia,7,19,24,23,False,2012-10-04,spotify:track:0lHAMNU8RGiIObScrsRgmP
65020,Blown Away,Carrie Underwood,24,28,12,24,False,2012-10-04,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2
65021,I Won't Give Up,Jason Mraz,8,26,38,25,False,2012-10-04,spotify:track:53QF56cjZA9RTuuMZDrSA6
65097,One More Night,Maroon 5,1,1,19,1,False,2012-11-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
65098,Gangnam Style,PSY,2,2,8,2,False,2012-11-04,spotify:track:03UrZgTINDqvnUMbbIMhql
65099,Some Nights,fun.,3,3,36,3,False,2012-11-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
65100,Die Young,Ke$ha,4,5,5,4,False,2012-11-04,spotify:track:6OkQHbZvH82TomRVylaWQt
65101,Diamonds,Rihanna,5,8,5,5,False,2012-11-04,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
65102,As Long As You Love Me,Justin Bieber Featuring Big Sean,6,6,19,6,False,2012-11-04,spotify:track:3dQFUrOmVMs27w6cwfJzOh
65103,Locked Out Of Heaven,Bruno Mars,7,15,4,7,False,2012-11-04,spotify:track:3w3y8KPTfNeOKPiqUTakBh
65104,Too Close,Alex Clare,7,7,31,8,False,2012-11-04,spotify:track:4sK96UnGx3NjBaqvfTG2dm
65105,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,9,9,13,9,False,2012-11-04,spotify:track:4kte3OcW800TPvOVgrLLj8
65106,Don't Wake Me Up,Chris Brown,10,11,18,10,False,2012-11-04,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ
65107,We Are Never Ever Getting Back Together,Taylor Swift,1,4,12,11,False,2012-11-04,spotify:track:5YqltLsjdqFtvqE7Nrysvs
65108,Blow Me (One Last Kiss),P!nk,5,10,17,12,False,2012-11-04,spotify:track:4k80K0b6KZ2QjAYkXON7q6
65109,Good Time,Owl City & Carly Rae Jepsen,8,12,18,13,False,2012-11-04,spotify:track:0V1MeRzoASQXtFZU3qt71e
65110,Home,Phillip Phillips,9,17,18,14,False,2012-11-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
65111,I Cry,Flo Rida,15,24,5,15,False,2012-11-04,spotify:track:4bZd0nRuX8HyjeXAUBczvm
65112,Clique,"Kanye West, Jay-Z, Big Sean",12,18,8,16,False,2012-11-04,spotify:track:65rRB2mspD309xE6YimZTl
65113,Lights,Ellie Goulding,2,14,45,17,False,2012-11-04,spotify:track:11ozIUBoXAgRTVWelDn4pL
65114,Adorn,Miguel,18,22,13,18,False,2012-11-04,spotify:track:25cUhiAod71TIQSNicOaW3
65115,Ho Hey,The Lumineers,19,27,21,19,False,2012-11-04,spotify:track:0W4Kpfp1w2xkY3PrV714B7
65116,Everybody Talks,Neon Trees,6,16,33,20,False,2012-11-04,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
65117,50 Ways To Say Goodbye,Train,20,20,16,21,False,2012-11-04,spotify:track:2NniAhAtkRACaMeYt48xlD
65118,Whistle,Flo Rida,1,19,24,22,False,2012-11-04,spotify:track:3bC1ahPIYt1btJzSSEyyrF
65119,Blown Away,Carrie Underwood,20,21,17,23,False,2012-11-04,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2
65120,Cruise,Florida Georgia Line Featuring Nelly,24,29,11,24,False,2012-11-04,spotify:track:0i5el041vd6nxrGEU8QRxy
65121,Call Me Maybe,Carly Rae Jepsen,1,25,36,25,False,2012-11-04,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
65197,Diamonds,Rihanna,1,1,9,1,False,2012-12-04,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
65198,Die Young,Ke$ha,2,3,9,2,False,2012-12-04,spotify:track:6OkQHbZvH82TomRVylaWQt
65199,One More Night,Maroon 5,1,2,23,3,False,2012-12-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
65200,Locked Out Of Heaven,Bruno Mars,4,4,8,4,False,2012-12-04,spotify:track:3w3y8KPTfNeOKPiqUTakBh
65201,Gangnam Style,PSY,2,7,12,5,False,2012-12-04,spotify:track:03UrZgTINDqvnUMbbIMhql
65202,Some Nights,fun.,3,5,40,6,False,2012-12-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
65203,Ho Hey,The Lumineers,7,8,25,7,False,2012-12-04,spotify:track:0W4Kpfp1w2xkY3PrV714B7
65204,Home,Phillip Phillips,8,12,22,8,False,2012-12-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
65205,I Cry,Flo Rida,9,10,9,9,False,2012-12-04,spotify:track:4bZd0nRuX8HyjeXAUBczvm
65206,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,6,6,17,10,False,2012-12-04,spotify:track:4kte3OcW800TPvOVgrLLj8
65207,We Are Never Ever Getting Back Together,Taylor Swift,1,9,16,11,False,2012-12-04,spotify:track:5YqltLsjdqFtvqE7Nrysvs
65208,Too Close,Alex Clare,7,11,35,12,False,2012-12-04,spotify:track:4sK96UnGx3NjBaqvfTG2dm
65209,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,13,20,7,13,False,2012-12-04,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7
65210,Don't Wake Me Up,Chris Brown,10,13,22,14,False,2012-12-04,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ
65211,As Long As You Love Me,Justin Bieber Featuring Big Sean,6,14,23,15,False,2012-12-04,spotify:track:3dQFUrOmVMs27w6cwfJzOh
65212,Clique,"Kanye West, Jay-Z, Big Sean",12,15,12,16,False,2012-12-04,spotify:track:65rRB2mspD309xE6YimZTl
65213,Cruise,Florida Georgia Line Featuring Nelly,16,16,15,17,False,2012-12-04,spotify:track:0i5el041vd6nxrGEU8QRxy
65214,Try,P!nk,18,50,5,18,False,2012-12-04,spotify:track:1jF7IL57ayN4Ity3jQqGu0
65215,Adorn,Miguel,17,17,17,19,False,2012-12-04,spotify:track:25cUhiAod71TIQSNicOaW3
65216,Swimming Pools (Drank),Kendrick Lamar,19,19,15,20,False,2012-12-04,spotify:track:6REbwUNlppTfcnV4d4ZoZi
65217,Girl On Fire,Alicia Keys Featuring Nicki Minaj,21,29,12,21,False,2012-12-04,spotify:track:4esOae7i4rqTbAu9o5Pxco
65218,Va Va Voom,Nicki Minaj,22,26,6,22,False,2012-12-04,spotify:track:2jATUzETZL49e6SywauZKE
65219,The A Team,Ed Sheeran,23,25,20,23,False,2012-12-04,spotify:track:4SmBxuEk7x4iGGoUVTtylV
65220,It's Time,Imagine Dragons,22,22,25,24,False,2012-12-04,spotify:track:6BtmXhTJMM9sBTHeYYASGz
65221,Over You,Cassadee Pope,25,0,1,25,True,2012-12-04,spotify:track:2Z79EukuDc4ii39XeYaRi5
65297,Locked Out Of Heaven,Bruno Mars,1,1,12,1,False,2013-01-04,spotify:track:3w3y8KPTfNeOKPiqUTakBh
65298,Diamonds,Rihanna,1,2,13,2,False,2013-01-04,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
65299,Ho Hey,The Lumineers,3,3,29,3,False,2013-01-04,spotify:track:0W4Kpfp1w2xkY3PrV714B7
65300,I Knew You Were Trouble.,Taylor Swift,3,10,10,4,False,2013-01-04,spotify:track:6AtZLIzUINvExIUy4QhdjP
65301,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,5,7,11,5,False,2013-01-04,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7
65302,Die Young,Ke$ha,2,4,13,6,False,2013-01-04,spotify:track:6OkQHbZvH82TomRVylaWQt
65303,One More Night,Maroon 5,1,5,27,7,False,2013-01-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
65304,I Cry,Flo Rida,6,6,13,8,False,2013-01-04,spotify:track:4bZd0nRuX8HyjeXAUBczvm
65305,Home,Phillip Phillips,7,8,26,9,False,2013-01-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
65306,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,10,13,12,10,False,2013-01-04,spotify:track:6CjtS2JZH9RkDz5UVInsa9
65307,Don't You Worry Child,Swedish House Mafia Featuring John Martin,11,12,14,11,False,2013-01-04,spotify:track:7F43PFsXdFmA2q5Rtv5FmC
65308,Scream & Shout,will.i.am & Britney Spears,12,15,4,12,False,2013-01-04,spotify:track:2iJuuzV8P9Yz0VSurttIV5
65309,Try,P!nk,13,14,9,13,False,2013-01-04,spotify:track:1jF7IL57ayN4Ity3jQqGu0
65310,Some Nights,fun.,3,9,44,14,False,2013-01-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
65311,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,6,11,21,15,False,2013-01-04,spotify:track:4kte3OcW800TPvOVgrLLj8
65312,Girl On Fire,Alicia Keys Featuring Nicki Minaj,11,16,16,16,False,2013-01-04,spotify:track:4esOae7i4rqTbAu9o5Pxco
65313,The A Team,Ed Sheeran,17,17,24,17,False,2013-01-04,spotify:track:4SmBxuEk7x4iGGoUVTtylV
65314,It's Time,Imagine Dragons,18,19,29,18,False,2013-01-04,spotify:track:6BtmXhTJMM9sBTHeYYASGz
65315,Gangnam Style,PSY,2,18,16,19,False,2013-01-04,spotify:track:03UrZgTINDqvnUMbbIMhql
65316,Swimming Pools (Drank),Kendrick Lamar,17,21,19,20,False,2013-01-04,spotify:track:6REbwUNlppTfcnV4d4ZoZi
65317,All I Want For Christmas Is You,Mariah Carey,21,25,4,21,False,2013-01-04,spotify:track:0bYg9bo50gSsH3LtXe2SQn
65318,Cruise,Florida Georgia Line Featuring Nelly,16,20,19,22,False,2013-01-04,spotify:track:0i5el041vd6nxrGEU8QRxy
65319,Clique,"Kanye West, Jay-Z, Big Sean",12,22,16,23,False,2013-01-04,spotify:track:65rRB2mspD309xE6YimZTl
65320,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",24,32,8,24,False,2013-01-04,spotify:track:4X5f3vT8MRuXF68pfjNte5
65321,Adorn,Miguel,17,23,21,25,False,2013-01-04,spotify:track:25cUhiAod71TIQSNicOaW3
65397,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,1,17,1,False,2013-02-04,spotify:track:6CjtS2JZH9RkDz5UVInsa9
65398,Locked Out Of Heaven,Bruno Mars,1,2,17,2,False,2013-02-04,spotify:track:3w3y8KPTfNeOKPiqUTakBh
65399,Ho Hey,The Lumineers,3,3,34,3,False,2013-02-04,spotify:track:0W4Kpfp1w2xkY3PrV714B7
65400,I Knew You Were Trouble.,Taylor Swift,2,5,15,4,False,2013-02-04,spotify:track:6AtZLIzUINvExIUy4QhdjP
65401,Scream & Shout,will.i.am & Britney Spears,5,6,9,5,False,2013-02-04,spotify:track:2iJuuzV8P9Yz0VSurttIV5
65402,Don't You Worry Child,Swedish House Mafia Featuring John Martin,6,7,19,6,False,2013-02-04,spotify:track:7F43PFsXdFmA2q5Rtv5FmC
65403,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,5,9,16,7,False,2013-02-04,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7
65404,Diamonds,Rihanna,1,8,18,8,False,2013-02-04,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
65405,Home,Phillip Phillips,6,10,31,9,False,2013-02-04,spotify:track:1EAgPzRbK9YmdOESSMUm6P
65406,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",10,15,13,10,False,2013-02-04,spotify:track:4X5f3vT8MRuXF68pfjNte5
65407,Try,P!nk,11,13,14,11,False,2013-02-04,spotify:track:1jF7IL57ayN4Ity3jQqGu0
65408,Girl On Fire,Alicia Keys Featuring Nicki Minaj,11,14,21,12,False,2013-02-04,spotify:track:4esOae7i4rqTbAu9o5Pxco
65409,Suit & Tie,Justin Timberlake Featuring JAY Z,4,4,3,13,False,2013-02-04,spotify:track:7hlA8gMMz6jSp91Twsnuv3
65410,Sweet Nothing,Calvin Harris Featuring Florence Welch,14,17,12,14,False,2013-02-04,spotify:track:0wavGRldH0AWyu2zvTz8zb
65411,It's Time,Imagine Dragons,15,16,34,15,False,2013-02-04,spotify:track:6BtmXhTJMM9sBTHeYYASGz
65412,Love Me,Lil Wayne Featuring Drake & Future,16,53,2,16,False,2013-02-04,spotify:track:2XHzzp1j4IfTNp1FTn7YFg
65413,Daylight,Maroon 5,17,21,8,17,False,2013-02-04,spotify:track:6TwfdLbaxTKzQi3AgsZNzx
65414,One More Night,Maroon 5,1,11,32,18,False,2013-02-04,spotify:track:4XNrMwGx1SqP01sqkGTDmo
65415,I Cry,Flo Rida,6,12,18,19,False,2013-02-04,spotify:track:4bZd0nRuX8HyjeXAUBczvm
65416,Some Nights,fun.,3,18,49,20,False,2013-02-04,spotify:track:6t6oULCRS6hnI7rm0h5gwl
65417,The A Team,Ed Sheeran,16,19,29,21,False,2013-02-04,spotify:track:4SmBxuEk7x4iGGoUVTtylV
65418,Catch My Breath,Kelly Clarkson,22,24,14,22,False,2013-02-04,spotify:track:5qxPabNDnJQ551Tf4v6k3j
